Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Legalise Cannabis Party,C:Australian Labor Party (Northern Territory) Branch,D:NT CLP,E:Australian Greens,F:Pauline Hanson's One Nation,G:Citizens Party,H:Libertarian,A:CHIVERS Ian,A:WHYTE Lamaan,B:LAWRENCE Lance Alfred,B:LUYKEN Suzette,C:McCARTHY Malarndirri,C:ALSOP Michael William,D:PRICE Jacinta Nampijinpa,D:HERSEY Dean,E:NEWPORT Aia,E:WELLS Hugo,F:NUGENT Darren,F:HEWES Caine,G:WYLIE Lionel,G:CAMPBELL Trudy,H:HANSEN Jed,H:SMITH Trevor,UG:KENNY Que
2,14,4,3,1,5,2,6,,,,,,,,,,,,,,,,,,,
2,15,3,2,1,4,5,6,7,8,,,,,,,,,,,,,,,,,
2,16,4,3,1,5,2,6,7,8,,,,,,,,,,,,,,,,,
2,17,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
2,18,6,3,1,,2,4,5,,,,,,,,,,,,,,,,,,
2,19,6,8,1,2,3,5,4,7,,,,,,,,,,,,,,,,,
2,20,5,2,1,7,3,8,4,6,,,,,,,,,,,,,,,,,
2,21,3,,1,4,2,5,6,,,,,,,,,,,,,,,,,,
2,22,3,2,1,6,4,,5,4,,,,,,,,,,,,,,,,,
2,23,5,2,1,3,4,8,6,7,,,,,,,,,,,,,,,,,
2,24,4,3,1,5,2,,6,,,,,,,,,,,,,,,,,,
2,25,4,3,1,6,2,,5,,,,,,,,,,,,,,,,,,
2,26,4,2,1,5,3,8,7,6,,,,,,,,,,,,,,,,,
2,27,,5,1,2,6,3,,4,,,,,,,,,,,,,,,,,
2,28,2,,1,6,5,,3,4,,,,,,,,,,,,,,,,,
2,29,6,,1,3,2,,4,5,,,,,,,,,,,,,,,,,
2,30,3,,1,,2,5,4,6,,,,,,,,,,,,,,,,,
2,31,3,4,1,,2,,6,5,,,,,,,,,,,,,,,,,
2,32,4,3,1,5,2,6,,,,,,,,,,,,,,,,,,,
2,33,3,4,1,5,2,,,6,,,,,,,,,,,,,,,,,
2,34,4,3,1,5,2,6,,,,,,,,,,,,,,,,,,,
2,35,3,2,1,5,4,,,7,,,,,,,,,,,,,,,,,
2,36,3,,1,2,4,5,6,,,,,,,,,,,,,,,,,,
2,37,2,4,1,3,5,6,,7,,,,,,,,,,,,,,,,,
2,38,6,4,1,3,2,7,5,8,,,,,,,,,,,,,,,,,
2,39,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
2,40,3,2,1,5,6,,,4,,,,,,,,,,,,,,,,,
2,41,5,4,1,,2,,3,6,,,,,,,,,,,,,,,,,
2,42,4,7,1,2,3,8,6,5,,,,,,,,,,,,,,,,,
2,43,3,4,1,8,2,7,6,5,,,,,,,,,,,,,,,,,
2,44,4,,1,6,2,3,,5,,,,,,,,,,,,,,,,,
2,45,3,4,1,5,2,6,,,,,,,,,,,,,,,,,,,
2,46,4,3,1,5,2,8,7,6,,,,,,,,,,,,,,,,,
2,47,4,3,1,5,2,8,7,6,,,,,,,,,,,,,,,,,
2,48,5,6,1,2,3,4,7,8,,,,,,,,,,,,,,,,,
2,49,4,5,1,3,2,,,6,,,,,,,,,,,,,,,,,
2,50,3,2,1,6,7,8,5,4,,,,,,,,,,,,,,,,,
3,1,3,8,1,2,5,6,4,7,,,,,,,,,,,,,,,,,
3,2,2,5,1,3,6,7,8,4,,,,,,,,,,,,,,,,,
3,3,4,6,1,,2,3,5,,,,,,,,,,,,,,,,,,
3,4,4,3,1,5,2,8,7,6,,,,,,,,,,,,,,,,,
3,5,2,5,1,,4,6,3,,,,,,,,,,,,,,,,,,
3,6,5,7,1,3,6,8,2,4,,,,,,,,,,,,,,,,,
3,7,4,3,1,5,2,8,6,7,,,,,,,,,,,,,,,,,
3,8,3,4,1,,2,,5,6,,,,,,,,,,,,,,,,,
3,9,2,4,1,7,3,8,5,6,,,,,,,,,,,,,,,,,
3,10,8,7,1,6,2,3,4,5,,,,,,,,,,,,,,,,,
3,11,4,,1,2,3,,5,6,,,,,,,,,,,,,,,,,
3,12,4,,1,3,6,5,,2,,,,,,,,,,,,,,,,,
3,13,4,3,1,5,2,6,,,,,,,,,,,,,,,,,,,
3,14,3,4,1,7,2,8,6,5,,,,,,,,,,,,,,,,,
3,15,4,3,1,7,2,,5,6,,,,,,,,,,,,,,,,,
3,16,2,7,1,3,6,8,4,5,,,,,,,,,,,,,,,,,
3,17,4,3,1,,2,,5,6,,,,,,,,,,,,,,,,,
3,18,7,5,1,3,4,2,6,8,,,,,,,,,,,,,,,,,
3,19,4,3,1,5,2,6,,,,,,,,,,,,,,,,,,,
3,20,6,5,1,,2,6,3,4,,,,,,,1,,,,,,,,,,
3,21,3,2,1,,4,,5,6,,,,,,,,,,,,,,,,,
3,22,3,2,1,,6,,4,5,,,,,,,,,,,,,,,,,
3,23,6,5,1,,2,,4,3,,,,,,,,,,,,,,,,,
3,24,5,,1,4,2,6,3,,,,,,,,,,,,,,,,,,
3,25,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
3,26,6,2,1,5,3,4,7,8,,,,,,,,,,,,,,,,,
3,27,5,6,1,3,7,2,4,,,,,,,,,,,,,,,,,,
3,28,3,4,1,5,2,8,6,7,,,,,,,,,,,,,,,,,
3,29,3,4,1,5,2,8,7,6,,,,,,,,,,,,,,,,,
3,30,3,4,1,,2,,5,6,,,,,,,,,,,,,,,,,
3,31,4,,1,3,2,,5,6,,,,,,,,,,,,,,,,,
3,32,3,4,1,8,2,7,5,6,,,,,,,,,,,,,,,,,
3,33,6,,1,5,2,3,4,,,,,,,,,,,,,,,,,,
3,34,3,4,1,5,2,,6,,,,,,,,,,,,,,,,,,
3,35,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
3,36,5,6,1,7,,2,3,4,,,,,,,,,,,,,,,,,
3,37,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
3,38,4,2,1,,3,,6,5,,,,,,,,,,,,,,,,,
3,39,3,4,1,5,2,,,6,,,,,,,,,,,,,,,,,
3,40,,2,1,6,3,,5,4,,,,,,,,,,,,,,,,,
3,41,2,4,1,7,3,6,5,,,,,,,,,,,,,,,,,,
3,42,4,3,1,5,2,6,7,8,,,,,,,,,,,,,,,,,
3,43,7,8,1,4,3,2,5,6,,,,,,,,,,,,,,,,,
3,44,,,1,2,3,4,5,6,,,,,,,,,,,,,,,,,
3,45,3,2,1,5,4,7,6,8,,,,,,,,,,,,,,,,,
3,46,5,,1,,2,6,3,4,,,,,,,,,,,,,,,,,
3,47,4,3,1,6,2,,5,,,,,,,,,,,,,,,,,,
3,48,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
3,49,6,5,1,4,2,3,7,8,,,,,,,,,,,,,,,,,
3,50,,6,1,2,3,,4,5,,,,,,,,,,,,,,,,,
4,1,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
4,2,,,1,3,2,4,5,6,,,,,,,,,,,,,,,,,
4,3,4,3,1,5,2,8,7,6,,,,,,,,,,,,,,,,,
4,4,4,3,1,6,2,,,5,,,,,,,,,,,,,,,,,
4,5,4,7,1,5,2,,3,6,,,,,,,,,,,,,,,,,
4,6,4,3,1,,2,,5,6,,,,,,,,,,,,,,,,,
4,7,5,8,1,3,2,7,4,6,,,,,,,,,,,,,,,,,
4,8,6,,1,4,2,,5,3,,,,,,,,,,,,,,,,,
4,9,3,4,1,8,5,2,6,7,,,,,,,,,,,,,,,,,
4,10,5,7,1,3,4,8,6,2,,,,,,,,,,,,,,,,,
4,11,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
4,12,4,3,1,5,2,8,7,6,,,,,,,,,,,,,,,,,
4,13,3,4,1,5,2,,,6,,,,,,,,,,,,,,,,,
4,14,7,6,1,3,2,8,5,4,,,,,,,,,,,,,,,,,
4,15,3,5,1,4,2,,,6,,,,,,,,,,,,,,,,,
4,16,2,3,1,7,6,8,5,4,,,,,,,,,,,,,,,,,
4,17,4,3,1,,2,5,,6,,,,,,,,,,,,,,,,,
4,18,2,7,1,4,8,6,5,3,,,,,,,,,,,,,,,,,
4,19,4,5,1,3,2,,6,,,,,,,,,,,,,,,,,,
4,20,7,2,1,3,4,5,6,8,,,,,,,,,,,,,,,,,
4,21,5,4,6,1,2,,,3,,,,,,,,,,,,,,,,,
4,22,4,3,1,5,2,6,,,,,,,,,,,,,,,,,,,
4,23,6,,1,3,2,4,5,,,,,,,,,,,,,,,,,,
4,24,4,3,1,8,2,7,5,6,,,,,,,,,,,,,,,,,
4,25,2,7,1,4,8,6,5,3,,,,,,,,,,,,,,,,,
4,26,4,3,1,5,2,,6,,,,,,,,,,,,,,,,,,
4,27,4,3,1,5,2,6,,,,,,,,,,,,,,,,,,,
4,28,7,3,1,6,2,5,4,8,,,,,,,,,,,,,,,,,
4,29,4,3,1,6,2,,,5,,,,,,,,,,,,,,,,,
4,30,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
4,31,3,4,1,5,2,7,8,6,2,10,3,11,1,12,4,13,5,14,6,15,7,16,8,17,9
4,32,4,2,1,5,3,,,6,,,,,,,,,,,,,,,,,
4,33,3,4,1,7,2,5,,6,,,,,,,,,,,,,,,,,
4,34,,,1,2,3,6,5,4,,,,,,,,,,,,,,,,,
4,35,6,5,1,3,7,2,4,8,,,,,,,,,,,,,,,,,
4,36,6,,1,2,,3,4,5,,,,,,,,,,,,,,,,,
4,37,5,,1,2,3,6,,4,,,,,,,,,,,,,,,,,
4,38,5,6,1,2,4,,3,,,,,,,,,,,,,,,,,,
4,39,,,1,4,2,3,5,6,,,,,,,,,,,,,,,,,
4,40,8,2,1,6,3,7,4,5,,,,,,,,,,,,,,,,,
4,41,5,7,1,2,4,6,3,,,,,,,,,,,,,,,,,,
4,42,4,2,1,6,3,7,5,,,,,,,,,,,,,,,,,,
4,43,4,2,1,5,3,8,7,6,,,,,,,,,,,,,,,,,
4,44,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
4,45,5,3,1,6,2,,7,4,,,,,,,,,,,,,,,,,
4,46,4,5,1,3,2,6,,,,,,,,,,,,,,,,,,,
4,47,,3,1,4,2,6,7,5,,,,,,,,,,,,,,,,,
4,48,,,1,3,4,2,5,6,,,,,,,,,,,,,,,,,
4,49,4,3,1,,2,,5,6,,,,,,,,,,,,,,,,,
4,50,4,3,1,5,2,6,,,,,,,,,,,,,,,,,,,
5,1,3,2,1,5,4,8,6,7,,,,,,,,,,,,,,,,,
5,2,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
5,3,6,5,1,3,2,4,8,7,,,,,,,,,,,,,,,,,
5,4,5,,1,2,3,,6,4,8,10,,,1,2,6,7,5,3,,,,12,9,4,11
5,5,4,3,1,5,2,6,,,,,,,,,,,,,,,,,,,
5,6,4,3,1,6,2,,5,,,,,,,,,,,,,,,,,,
5,7,4,3,1,5,2,8,7,6,,,,,,,,,,,,,,,,,
5,8,,2,1,4,6,5,,3,,,,,,,,,,,,,,,,,
5,9,3,2,1,5,4,,6,,,,,,,,,,,,,,,,,,
5,10,4,,1,2,3,5,6,,,,,,,,,,,,,,,,,,
5,11,6,7,1,2,5,4,3,8,,,,,,,,,,,,,,,,,
5,12,3,4,1,2,5,6,8,7,,,,,,,,,,,,,,,,,
5,13,7,8,1,2,4,3,5,6,,,,,,,,,,,,,,,,,
5,14,4,3,1,5,2,8,7,6,,,,,,,,,,,,,,,,,
5,15,4,3,1,5,2,8,7,6,,,,,,,,,,,,,,,,,
5,16,4,3,1,8,2,7,5,6,,,,,,,,,,,,,,,,,
5,17,4,3,1,8,2,7,5,6,,,,,,,,,,,,,,,,,
5,18,3,2,1,4,5,6,7,8,,,,,,,,,,,,,,,,,
5,19,3,4,1,8,2,7,6,5,,,,,,,,,,,,,,,,,
5,20,,6,1,2,3,,4,5,,,,,,,,,,,,,,,,,
5,21,7,3,1,8,2,4,6,5,,,,,,,,,,,,,,,,,
5,22,2,5,1,,6,4,3,,,,,,,,,,,,,,,,,,
5,23,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
5,24,4,8,1,3,2,5,7,6,,,,,,,,,,,,,,,,,
5,25,3,6,1,5,2,,4,,,,,,,,,,,,,,,,,,
5,26,6,2,1,5,,,3,4,,,,,,,,,,,,,,,,,
5,27,4,6,1,3,2,,5,,,,,,,,,,,,,,,,,,
5,28,4,3,1,5,2,,6,,,,,,,,,,,,,,,,,,
5,29,4,8,1,7,2,6,5,3,,,,,,,,,,,,,,,,,
5,30,4,3,1,5,2,8,7,6,,,,,,,,,,,,,,,,,
5,31,4,,1,3,2,5,,6,,,,,,,,,,,,,,,,,
5,32,3,6,1,,2,,5,4,,,,,,,,,,,,,,,,,
5,33,3,4,1,6,2,,5,,,,,,,,,,,,,,,,,,
5,34,6,4,1,3,2,,,5,,,,,,,,,,,,,,,,,
5,35,,4,1,3,2,6,,5,,,,,,,,,,,,,,,,,
5,36,5,,1,6,2,,3,4,,,,,,,,,,,,,,,,,
5,37,4,,1,5,3,,6,2,,,,,,,,,,,,,,,,,
5,38,,,1,3,2,4,6,5,,,,,,,,,,,,,,,,,
5,39,3,7,1,4,2,8,5,6,,,,,,,,,,,,,,,,,
5,40,3,2,1,,4,,5,6,,,,,,,,,,,,,,,,,
5,41,5,6,1,7,8,2,4,3,,,,,,,,,,,,,,,,,
5,42,2,8,1,7,3,4,5,6,,,,,,,,,,,,,,,,,
5,43,3,,1,4,2,,5,6,,,,,,,,,,,,,,,,,
5,44,5,4,1,3,2,8,7,6,,,,,,,,,,,,,,,,,
5,45,4,3,1,5,2,8,7,6,,,,,,,,,,,,,,,,,
5,46,,,1,3,2,6,4,5,,,,,,,,,,,,,,,,,
5,47,4,2,1,3,5,6,7,8,,,,,,,,,,,,,,,,,
5,48,6,7,1,3,2,8,4,5,,,,,,,,,,,,,,,,,
5,49,3,2,1,8,6,7,5,4,,,,,,,,,,,,,,,,,
5,50,6,5,1,2,4,8,3,7,,,,,,,,,,,,,,,,,
6,1,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
6,2,4,3,1,5,2,8,7,6,,,,,,,,,,,,,,,,,
6,3,3,5,1,4,2,8,6,7,,,,,,,,,,,,,,,,,
6,4,4,3,1,7,2,6,5,8,,,,,,,,,,,,,,,,,
6,5,2,,1,5,3,6,4,,,,,,,,,,,,,,,,,,
6,6,5,4,1,2,3,8,6,7,,,,,,,,,,,,,,,,,
6,7,4,,1,3,2,,6,5,,,,,,,,,,,,,,,,,
6,8,5,,1,2,4,,3,6,,,,,,,,,,,,,,,,,
6,9,4,3,1,5,2,8,7,6,,,,,,,,,,,,,,,,,
6,10,7,5,1,2,3,8,4,6,,,,,,,,,,,,,,,,,
6,11,3,4,1,,2,5,6,,,,,,,,,,,,,,,,,,
6,12,3,5,1,6,2,,4,,,,,,,,,,,,,,,,,,
6,13,5,6,1,3,2,8,4,7,,,,,,,,,,,,,,,,,
6,14,2,3,1,5,4,6,,,,,,,,,,,,,,,,,,,
6,15,,,1,3,4,6,5,2,,,,,,,,,,,,,,,,,
6,16,4,5,1,3,2,6,,,,,,,,,,,,,,,,,,,
6,17,5,2,1,4,3,8,7,6,,,,,,,,,,,,,,,,,
6,18,5,8,1,4,3,2,6,7,,,,,,,,,,,,,,,,,
6,19,3,2,1,6,4,8,5,7,,,,,,,,,,,,,,,,,
6,20,4,3,1,6,2,,5,,,,,,,,,,,,,,,,,,
6,21,2,5,1,3,4,8,6,7,,,,,,,,,,,,,,,,,
6,22,4,3,1,,2,,5,6,,,,,,,,,,,,,,,,,
6,23,4,6,1,,,5,2,3,,,,,,,,,,,,,,,,,
6,24,,3,1,5,2,6,4,,,,,,,,,,,,,,,,,,
6,25,5,6,1,4,2,7,3,,,,,,,,,,,,,,,,,,
6,26,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
6,27,8,7,1,2,3,5,4,6,,,,,,,,,,,,,,,,,
6,28,3,2,1,7,4,8,5,6,,,,,,,,,,,,,,,,,
6,29,4,7,1,2,3,8,5,6,,,,,,,,,,,,,,,,,
6,30,5,6,1,3,2,4,7,8,,,,,,,,,,,,,,,,,
6,31,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
6,32,4,3,1,5,2,6,,,,,,,,,,,,,,,,,,,
6,33,6,5,1,7,2,8,3,4,,,,,,,,,,,,,,,,,
6,34,4,3,1,6,7,5,,2,,,,,,,,,,,,,,,,,
6,35,5,4,1,3,2,8,6,7,,,,,,,,,,,,,,,,,
6,36,4,5,1,6,2,,3,,,,,,,,,,,,,,,,,,
6,37,7,4,1,5,2,6,3,8,,,,,,,,,,,,,,,,,
6,38,5,2,1,3,4,6,,,,,,,,,,,,,,,,,,,
6,39,6,2,1,4,7,3,5,8,,,,,,,,,,,,,,,,,
6,40,3,5,1,2,6,,4,7,,,,,,,,,,,,,,,,,
6,41,5,3,1,7,2,8,6,4,,,,,,,,,,,,,,,,,
6,42,5,6,1,4,8,3,2,7,,,,,,,,,,,,,,,,,
6,43,5,4,1,3,2,8,7,6,,,,,,,,,,,,,,,,,
6,44,3,4,1,5,2,6,,,,,,,,,,,,,,,,,,,
6,45,6,5,1,8,2,7,4,3,,,,,,,,,,,,,,,,,
6,46,3,4,1,5,2,,,6,,,,,,,,,,,,,,,,,
6,47,2,6,1,5,3,8,7,4,,,,,,,,,,,,,,,,,
6,48,3,4,1,2,5,,,6,,,,,,,,,,,,,,,,,
6,49,4,3,1,5,2,,,6,,,,,1,,,,,,,,,,,,
6,50,,,1,3,2,6,4,5,,,,,,,,,,,,,,,,,
7,1,3,4,1,2,7,6,5,8,,,,,,,,,,,,,,,,,
7,2,5,6,1,3,4,8,2,7,,,,,,,,,,,,,,,,,
7,3,8,3,1,6,2,5,7,4,,,,,,,,,,,,,,,,,
7,4,4,5,1,6,3,2,,,,,,,,,,,,,,,,,,,
7,5,,4,1,5,,6,3,2,,,,,,,,,,,,,,,,,
7,6,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
7,7,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
7,8,8,2,1,3,4,5,6,7,,,,,,,,,,,,,,,,,
7,9,4,3,1,5,2,8,7,6,,,,,,,,,,,,,,,,,
7,10,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
7,11,6,4,1,3,2,7,8,5,,,,,,,,,,,,,,,,,
7,12,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
7,13,4,,1,5,,6,3,2,,,,,,,,,,,,,,,,,
7,14,4,5,1,6,2,7,3,8,,,,,,,,,,,,,,,,,
7,15,4,8,1,2,5,3,6,7,,,,,,,,,,,,,,,,,
7,16,5,4,1,3,2,,6,,,,,,,,,,,,,,,,,,
7,17,3,2,1,8,4,5,6,7,,,,,,,,,,,,,,,,,
7,18,6,,1,4,,2,3,5,,,,,,,,,,,,,,,,,
7,19,5,3,1,7,2,,4,6,,,,,,,,,,,,,,,,,
7,20,4,6,1,2,5,3,,,,,,,,,,,,,,,,,,,
7,21,4,6,1,8,2,5,3,7,,,,,,,,,,,,,,,,,
7,22,5,,3,1,2,6,4,,,,,,,,,,,,,,,,,,
7,23,5,6,1,2,3,,,4,,,,,,,,,,,,,,,,,
7,24,5,4,1,6,7,2,3,8,,,,,,,,,,,,,,,,,
7,25,4,8,1,6,3,5,2,7,,,,,,,,,,,,,,,,,
7,26,,,1,2,5,3,4,6,,,,,,,,,,,,,,,,,
7,27,4,3,1,,2,,6,5,,,,,,,,,,,,,,,,,
7,28,6,5,1,2,8,7,3,4,,,,,,,,,,,,,,,,,
7,29,4,3,1,8,2,7,6,5,,,,,,,,,,,,,,,,,
7,30,4,5,1,2,3,6,,,,,,,,,,,,,,,,,,,
7,31,4,,1,2,3,,5,6,,,,,,,,,,,,,,,,,
7,32,4,7,1,2,3,8,5,6,,,,,,,,,,,,,,,,,
7,33,,,1,2,4,3,5,6,,,,,,,,,,,,,,,,,
7,34,6,7,1,2,3,8,4,5,,,,,,,,,,,,,,,,,
7,35,4,2,1,7,3,,5,6,,,,,,,,,,,,,,,,,
7,36,3,,1,4,2,,5,6,,,,,,,,,,,,,,,,,
7,37,3,4,1,5,2,8,7,6,,,,,,,,,,,,,,,,,
7,38,6,,1,2,5,,3,4,,,10,11,7,6,1,2,8,9,,,3,4,12,,5
7,39,6,5,1,2,4,3,7,8,,,,,,,,,,,,,,,,,
7,40,4,3,1,,2,,5,6,,,,,,,,,,,,,,,,,
7,41,4,3,1,,2,,5,6,,,,,,,,,,,,,,,,,
7,42,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
7,43,4,3,1,6,2,7,5,8,,,,,,,,,,,,,,,,,
7,44,7,5,1,6,2,,3,4,,,,,,,,,,,,,,,,,
7,45,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
7,46,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
7,47,6,5,1,,2,,3,4,,,,,,,,,,,,,,,,,
7,48,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
7,49,4,,1,6,3,,2,5,,,,,,,,,,,,,,,,,
7,50,7,5,1,3,4,2,6,8,,,,,,,,,,,,,,,,,
8,1,,,1,3,2,5,6,4,,,,,,,,,,,,,,,,,
8,2,3,4,1,5,2,8,6,7,,,,,,,,,,,,,,,,,
8,3,4,3,1,,2,,5,6,,,,,,,,,,,,,,,,,
8,4,6,5,1,4,2,8,7,3,,,,,,,,,,,,,,,,,
8,5,4,2,1,7,3,8,5,6,,,,,,,,,,,,,,,,,
8,6,2,4,1,7,3,,5,6,,,,,,,,,,,,,,,,,
8,7,4,,1,5,2,6,7,3,,,,,,,,,,,,,,,,,
8,8,3,2,1,4,5,6,7,8,,,,,,,,,,,,,,,,,
8,9,5,4,1,6,2,,,3,,,,,,,,,,,,,,,,,
8,10,6,5,1,8,7,3,2,4,,,,,,,,,,,,,,,,,
8,11,3,,1,5,2,,4,6,,,,,,,,,,,,,,,,,
8,12,3,,1,5,2,,4,6,,,,,,,,,,,,,,,,,
8,13,3,2,1,4,5,6,7,8,,,,,,,,,,,,,,,,,
8,14,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
8,15,2,3,1,4,5,6,7,8,,,,,,,,,,,,,,,,,
8,16,5,4,1,3,7,6,5,2,,,,,,,,,,,,,,,,,
8,17,8,2,1,7,3,4,5,6,,,,,,,,,,,,,,,,,
8,18,3,,1,6,2,5,4,,,,,,,,,,,,,,,,,,
8,19,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
