Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Legalise Cannabis Party,C:Australian Labor Party (Northern Territory) Branch,D:NT CLP,E:Australian Greens,F:Pauline Hanson's One Nation,G:Citizens Party,H:Libertarian,A:CHIVERS Ian,A:WHYTE Lamaan,B:LAWRENCE Lance Alfred,B:LUYKEN Suzette,C:McCARTHY Malarndirri,C:ALSOP Michael William,D:PRICE Jacinta Nampijinpa,D:HERSEY Dean,E:NEWPORT Aia,E:WELLS Hugo,F:NUGENT Darren,F:HEWES Caine,G:WYLIE Lionel,G:CAMPBELL Trudy,H:HANSEN Jed,H:SMITH Trevor,UG:KENNY Que
2,14,7,,1,2,4,5,3,6,,,,,,,,,,,,,,,,,
2,15,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
2,16,4,3,1,5,2,6,,7,,,,,,,,,,,,,,,,,
2,17,5,6,1,,2,,3,4,,,,,,,,,,,,,,,,,
2,18,5,4,1,3,2,,,6,,,,,,,,,,,,,,,,,
2,19,,6,1,2,5,,3,4,,12,6,,1,11,2,,5,10,9,,3,,8,4,7
2,20,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
2,21,5,,1,2,4,,6,3,,,,,,,,,,,,,,,,,
2,22,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
2,23,4,,1,3,,2,5,6,,,,,,,,,,,,,,,,,
2,24,5,6,1,4,7,8,3,2,1,2,12,12,5,6,3,4,7,8,9,10,11,13,14,15,16
2,25,4,3,1,7,2,6,5,8,,,,,,,,,,,,,,,,,
2,26,3,6,1,5,2,8,7,4,,,,,,,,,,,,,,,,,
2,27,5,4,1,2,8,3,6,7,,,,,,,,,,,,,,,,,
2,28,6,7,1,8,2,4,3,5,,,,,,,,,,,,,,,,,
2,29,5,7,1,4,3,,6,2,,,,,,,,,,,,,,,,,
2,30,,,1,3,2,5,4,6,,,,,,,,,,,,,,,,,
2,31,4,5,1,2,6,7,8,3,,,,,,,,,,,,,,,,,
2,32,,,1,2,3,4,5,6,,,,,,,,,,,,,,,,,
2,33,8,7,1,2,3,4,5,6,,,,,,,,,,,,,,,,,
2,34,3,7,1,8,2,6,4,5,,,,,,,,,,,,,,,,,
2,35,6,,1,2,4,3,5,,,,,,,,,,,,,,,,,,
2,36,4,5,1,2,3,,6,,,,,,,,,,,,,,,,,,
2,37,3,2,1,,4,,6,5,,,,,,,,,,,,,,,,,
2,38,4,3,1,8,2,7,6,5,,,,,,,,,,,,,,,,,
2,39,4,3,1,8,2,7,5,6,,,,,,,,,,,,,,,,,
2,40,4,3,1,5,2,,6,,,,,,,,,,,,,,,,,,
2,41,4,3,1,7,2,,5,6,,,,,,,,,,,,,,,,,
2,42,4,3,1,8,2,7,5,6,,,,,,,,,,,,,,,,,
2,43,7,2,1,3,4,5,6,,,,,,,,,,,,,,,,,,
2,44,3,,1,2,5,6,4,,,,,,,,,,,,,,,,,,
2,45,6,,1,3,2,4,5,,,,,,,,,,,,,,,,,,
2,46,6,,1,3,5,2,4,,,,,,,,,,,,,,,,,,
2,47,4,2,1,8,6,7,3,5,,,,,,,,,,,,,,,,,
2,48,6,5,1,7,2,,3,4,,,,,,,,,,,,,,,,,
2,49,6,7,1,5,3,8,2,4,,,,,,,,,,,,,,,,,
2,50,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
3,1,,,6,2,5,1,3,4,,,,,,,,,,,,,,,,,
3,2,3,2,8,4,6,1,5,7,,,,,,,,,,,,,,,,,
3,3,6,3,8,2,7,1,4,5,,,,,,,,,,,,,,,,,
3,4,6,2,,,5,1,3,4,,,,,,,,,,,,,,,,,
3,5,5,4,6,,,1,2,3,,,,,,,,,,,,,,,,,
3,6,2,3,7,8,4,1,6,5,,,,,,,,,,,,,,,,,
3,7,3,4,5,6,2,1,,,,,,,,,,,,,,,,,,,
3,8,,5,2,3,,1,6,4,,,,,,,,,,,,,,,,,
3,9,2,6,8,3,7,1,4,5,,,,,,,,,,,,,,,,,
3,10,6,8,4,7,5,1,2,3,,,,,,,,,,,,,,,,,
3,11,3,7,6,2,8,1,5,4,,,,,,,,,,,,,,,,,
3,12,3,2,7,4,8,1,5,6,,,,,,,,,,,,,,,,,
3,13,6,5,,2,,1,3,4,,,,,,,,,,,,,,,,,
3,14,,5,2,3,6,1,,4,,,,,,,,,,,,,,,,,
3,15,,2,,3,6,1,4,5,,,,,,,,,,,,,,,,,
3,16,7,,4,2,3,1,5,6,,,,,,,,,,,,,,,,,
3,17,4,6,3,2,,1,5,,,,,,,,,,,,,,,,,,
3,18,5,7,8,2,6,1,3,4,,,,,,,,,,,,,,,,,
3,19,4,3,2,,1,,6,5,,,,,,,,,,,,,,,,,
3,20,8,7,2,3,6,1,5,4,,,,,,,,,,,,,,,,,
3,21,,5,6,3,,1,4,2,,,,,,,,,,,,,,,,,
3,22,4,,,3,5,1,2,6,,,,,,,,,,,,,,,,,
3,23,4,3,5,2,6,1,,,,,,,,,,,,,,,,,,,
3,24,,4,,6,5,1,2,3,,,,,,,,,,,,,,,,,
3,25,6,5,,4,,1,2,3,,,,,,,,,,,,,,,,,
3,26,5,4,,2,,1,3,6,,,,,,,,,,,,,,,,,
3,27,5,3,2,7,8,1,4,6,,,,,,,,,,,,,,,,,
3,28,6,2,7,3,8,1,4,5,,,,,,,,,,,,,,,,,
3,29,4,2,3,8,5,1,6,7,,,,,,,,,,,,,,,,,
3,30,3,2,,,6,1,5,4,,,,,,,,,,,,,,,,,
3,31,5,2,8,7,3,1,6,4,,,,,,,,,,,,,,,,,
3,32,3,2,4,5,6,1,7,8,,,,,,,,,,,,,,,,,
3,33,3,2,,,6,1,4,5,,,,,,,,,,,,,,,,,
3,34,5,4,6,2,,1,,3,,,,,,,,,,,,,,,,,
3,35,3,2,4,5,6,1,,,,,,,,,,,,,,,,,,,
3,36,3,2,8,6,7,1,4,5,,,,,,,,,,,,,,,,,
3,37,2,5,,6,,1,3,4,,,,,,,,,,,,,,,,,
3,38,4,5,,3,2,1,6,,,,,,,,,,,,,,,,,,
3,39,3,4,5,2,6,1,7,8,,,,,,,,,,,,,,,,,
3,40,7,8,6,4,1,2,3,5,,,,,,,,,,,,,,,,,
3,41,3,4,5,,6,1,2,,10,11,9,8,6,7,12,,,,,1,5,2,4,3,
3,42,5,2,6,7,8,1,4,3,,,,,,,,,,,,,,,,,
3,43,,5,2,,6,1,3,4,,,,,,,,,,,,,,,,,
3,44,5,2,8,7,6,1,4,3,,,,,,,,,,,,,,,,,
3,45,5,3,,4,,1,2,6,,,,,,,,,,,,,,,,,
3,46,3,2,6,5,,1,,4,,,,,,,,,,,,,,,,,
3,47,,4,6,5,,1,3,2,,,,,,,,,,,,,,,,,
3,48,5,3,,2,6,1,,4,,,,,,,,,,,,,,,,,
3,49,5,7,4,2,6,1,8,3,,,,,,,,,,,,,,,,,
3,50,6,3,7,2,,1,4,5,,,,,,,,,,,,,,,,,
4,1,4,3,2,8,1,5,6,7,,,,,,,,,,,,,,,,,
4,2,6,3,2,8,1,5,4,7,,,,,,,,,,,,,,,,,
4,3,4,3,2,7,1,8,5,6,,,,,,,,,,,,,,,,,
4,4,3,2,,,1,6,4,5,,,,,,,,,,,,,,,,,
4,5,3,5,2,8,1,7,6,4,,,,,,,,,,,,,,,,,
4,6,3,4,5,6,1,,2,,,,,,,,,,,,,,,,,,
4,7,3,4,2,8,1,7,5,6,,,,,,,,,,,,,,,,,
4,8,5,4,2,3,1,6,7,8,,,,,,,,,,,,,,,,,
4,9,2,3,4,5,1,,6,,,,,,,,,,,,,,,,,,
4,10,3,4,,,1,2,5,6,,,,,,,,,,,,,,,,,
4,11,4,3,5,6,1,7,2,8,,,,,,,,,,,,,,,,,
4,12,4,,,2,1,5,3,6,,,,,,,,,,,,,,,,,
4,13,7,2,8,6,1,3,4,5,,,,,,,,,,,,,,,,,
4,14,3,4,2,6,1,7,5,8,10,2,4,9,8,3,7,5,6,1,,,11,12,,,
4,15,5,2,,4,1,3,,6,,,,,,,,,,,,,,,,,
4,16,4,3,2,5,1,,6,,,,,,,,,,,,,,,,,,
4,17,2,3,4,8,1,7,6,5,,,,,,,,,,,,,,,,,
4,18,3,2,4,8,1,7,5,6,,,,,,,,,,,,,,,,,
4,19,,3,6,,1,5,2,4,,,,,,,,,,,,,,,,,
4,20,2,3,4,5,1,7,8,6,,,,,,,,,,,,,,,,,
4,21,6,5,2,3,1,7,,4,,,,,,,,,,,,,,,,,
4,22,2,3,7,4,1,8,6,5,,,,,,,,,,,,,,,,,
4,23,4,6,2,7,1,8,5,3,,,,,,,,,,,,,,,,,
4,24,6,4,2,3,1,8,5,7,,,,,,,,,,,,,,,,,
4,25,5,7,3,4,1,8,2,6,,,,,,,,,,,,,,,,,
4,26,4,2,,6,1,,3,5,,,,,,,,,,,,,,,,,
4,27,4,2,6,7,1,8,3,5,,,,,,,,,,,,,,,,,
4,28,4,,3,7,1,6,2,5,,,,,,,,,,,,,,,,,
4,29,6,5,7,8,1,4,2,3,,,,,,,,,,,,,,,,,
4,30,5,,3,2,1,,6,4,,,,,,,,,,,,,,,,,
4,31,5,2,6,8,1,7,4,3,,,,,,,,,,,,,,,,,
4,32,2,4,5,,1,,6,3,,,,,,,,,,,,,,,,,
4,33,4,,2,3,1,,5,6,,,,,,,,,,,,,,,,,
4,34,5,4,2,3,1,8,7,6,,,,,,,,,,,,,,,,,
4,35,,,,,1,,,,,,,,,,,1,,,,,1,,,,1
4,36,5,,,4,1,2,3,6,,,,,,,,,,,,,,,,,
4,37,3,6,2,,1,,4,5,,,,,,,,,,,,,,,,,
4,38,3,2,4,7,1,,6,5,,,,,,,,,,,,,,,,,
4,39,5,3,8,4,1,2,6,7,,,,,,,,,,,,,,,,,
4,40,4,5,6,7,1,6,2,3,,,,,,,,,,,,,,,,,
4,41,5,7,2,8,1,3,4,6,,,,,1,,,,1,,,,,,,,
4,42,2,4,3,,1,,6,5,,,,,,,,,,,,,,,,,
4,43,4,,2,,1,5,3,6,,,,,,,,,,,,,,,,,
4,44,5,2,3,4,1,,6,,,,,,,,,,,,,,,,,,
4,45,3,2,4,5,1,8,6,7,,,,,,,,,,,,,,,,,
4,46,3,2,4,,1,,5,6,,,,,,,,,,,,,,,,,
4,47,,5,,6,1,4,3,2,,,,,,,,,,,,,,,,,
4,48,6,7,4,,1,2,3,5,,,,,,,,,,,,,,,,,
4,49,3,2,5,6,1,,4,,,,,,,,,,,,,,,,,,
4,50,,2,,,1,,,,,,,,,,,,,,,,,,,,
5,1,7,1,3,2,4,6,5,8,,,,,,,,,,,,,,,,,
5,2,3,1,6,8,2,7,5,4,,,,,,,,,,,,,,,,,
5,3,,1,3,4,2,6,5,,,,,,,,,,,,,,,,,,
5,4,7,1,2,8,3,6,4,5,,,,,,,,,,,,,,,,,
5,5,2,1,8,3,5,4,6,7,,,,,,,,,,,,,,,,,
5,6,3,1,7,8,2,6,5,4,,,,,,,,,,,,,,,,,
5,7,2,1,5,6,7,8,3,4,,,,,,,,,,,,,,,,,
5,8,4,1,3,6,2,5,,,,,,,,,,,,,,,,,,,
5,9,4,1,2,3,5,7,6,8,,,,,,,,,,,,,,,,,
5,10,3,1,5,4,6,2,,7,,,,,,,,,,,,,,,,,
5,11,4,1,2,8,3,7,6,5,,,,,,,,,,,,,,,,,
5,12,6,1,3,8,2,7,4,5,,,,,,,,,,,,,,,,,
5,13,3,1,6,7,2,8,4,5,,,,,,,,,,,,,,,,,
5,14,2,1,8,4,3,7,5,6,,,,,,,,,,,,,,,,,
5,15,2,1,5,4,6,,3,,,,,,,,,,,,,,,,,,
5,16,,1,,,,,,,,,,,,,,,,,,,,,,,
5,17,2,1,3,6,5,7,4,8,,,,,,,,,,,,,,,,,
5,18,6,1,8,7,3,2,4,5,,,,,,,,,,,,,,,,,
5,19,3,1,4,7,2,8,6,5,,,,,,,,,,,,,,,,,
5,20,,1,,,,,,,,,,,,,,,,,,,,,,,
5,21,2,1,3,5,4,6,8,7,,,,,,,,,,,,,,,,,
5,22,,1,7,2,3,4,5,6,,,,,,,,,,,,,,,,,
5,23,2,1,3,6,4,5,7,,,,,,,,,,,,,,,,,,
5,24,4,1,5,3,2,7,6,8,,,,,,,,,,,,,,,,,
5,25,4,1,7,6,3,2,5,8,,,,,,,,,,,,,,,,,
5,26,3,1,4,2,5,6,7,8,,,,,,,,,,,,,,,,,
5,27,3,1,8,4,2,5,6,7,,,,,,,,,,,,,,,,,
5,28,4,1,,6,,3,2,5,,,,,,,,,,,,,,,,,
5,29,4,1,6,7,2,8,3,5,,,,,,,,,,,,,,,,,
5,30,4,1,5,2,3,8,6,7,,,,,,,,,,,,,,,,,
5,31,4,1,8,3,2,5,6,7,,,,,,,,,,,,,,,,,
5,32,5,1,4,2,,3,6,7,,,,,,,,,,,,,,,,,
5,33,2,1,3,,4,,5,6,,,,,,,,,,,,,,,,,
5,34,2,1,5,4,3,6,,,,,,,,,,,,,,,,,,,
5,35,3,1,2,4,5,6,,,,,,,,,,,,,,,,,,,
5,36,4,1,8,3,2,7,6,5,,,,,,,,,,,,,,,,,
5,37,3,1,2,8,7,6,4,5,,,,,,,,,,,,,,,,,
5,38,6,1,,2,3,,5,4,,,,,,,,,,,,,,,,,
5,39,2,1,6,3,5,7,4,8,,,,,,,,,,,,,,,,,
5,40,4,1,2,5,8,6,3,7,,,,,,,,,,,,,,,,,
5,41,8,1,7,5,6,2,4,3,,,,,,,,,,,,,,,,,
5,42,2,1,3,5,6,4,7,8,,,,,,,,,,,,,,,,,
5,43,6,1,4,5,,2,3,7,,,1,2,,,2,3,,,,,,,,,
5,44,2,1,5,6,3,,4,,,,,,,,,,,,,,,,,,
5,45,3,1,4,8,2,7,5,6,,,,,,,,,,,,,,,,,
5,46,3,1,4,6,,5,2,,,,,,,,,,,,,,,,,,
5,47,2,1,,,3,6,4,5,,,,,,,,,,,,,,,,,
5,48,,1,5,4,3,,2,6,,,,,,,,,,,,,,,,,
5,49,,1,,4,2,6,3,5,,,,,,,,,,,,,,,,,
5,50,3,1,8,7,6,5,2,4,,,,,,,,,,,,,,,,,
6,1,3,4,1,5,2,7,,6,,,,,,,,,,,,,,,,,
6,2,8,7,1,4,3,2,6,5,,,,,,,,,,,,,,,,,
6,3,,4,1,2,3,6,,5,,,,,,,,,,,,,,,,,
6,4,4,,1,2,6,5,3,,,,,,,,,,,,,,,,,,
6,5,5,2,1,6,3,8,7,4,,,,,,,,,,,,,,,,,
6,6,3,,1,2,4,,5,6,,,,,,,,,,,,,,,,,
6,7,3,7,1,5,2,,4,6,,,,,,,,,,,,,,,,,
6,8,5,4,1,3,2,6,7,8,5,4,3,7,2,6,,10,8,9,,,11,12,,1,
6,9,2,6,1,5,8,7,3,4,,,,,,,,,,,,,,,,,
6,10,3,4,1,6,2,7,5,,,,,,,,,,,,,,,,,,
6,11,3,2,1,8,4,5,6,7,,,,,,,,,,,,,,,,,
6,12,7,3,1,6,2,8,4,5,,,,,,,,,,,,,,,,,
6,13,5,3,1,6,2,,4,,,,,,,,,,,,,,,,,,
6,14,,2,1,,4,3,6,5,,,,,,,,,,,,,,,,,
6,15,7,6,1,2,5,4,,3,,,,,,,,,,,,,,,,,
6,16,5,,1,3,2,4,6,,,,,,,,,,,,,,,,,,
6,17,5,,1,3,6,2,4,,,,,,,,,,,,,,,,,,
6,18,2,3,1,6,4,5,,,,,,,,,,,,,,,,,,,
6,19,3,2,1,8,4,5,6,7,,,,,,,,,,,,,,,,,
6,20,2,4,1,3,5,,6,,,,,,,,,,,,,,,,,,
6,21,,,1,3,,2,,,,,,,,,,,,,,,,,,,
6,22,3,2,1,8,5,4,6,7,,,,,,,,,,,,,,,,,
6,23,,5,1,2,6,,4,3,,,,,,,,,,,,,,,,,
6,24,3,4,1,5,2,6,,,,,,,,,,,,,,,,,,,
6,25,2,,1,3,4,5,6,,,,,,,,,,,,,,,,,,
6,26,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
6,27,3,2,1,4,5,6,,,,,,,,,,,,,,,,,,,
6,29,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
6,30,3,4,1,7,2,8,5,6,,,,,,,,,,,,,,,,,
6,31,6,,1,3,2,,4,5,,,,,,,,,,,,,,,,,
6,32,2,4,1,3,5,6,8,7,6,10,5,11,1,,7,16,2,15,4,14,3,12,8,13,9
6,33,,,1,,,,,,,,,,1,,,,,,,,,,,,
6,34,,3,1,4,2,,6,5,,,,,,,,,,,,,,,,,
6,35,4,3,1,5,,2,7,6,,,,,,,,,,,,,,,,,
6,36,4,,1,3,2,6,,5,,,,,,,,,,,,,,,,,
6,37,5,6,1,,2,4,3,,,,,,,,,,,,,,,,,,
6,38,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
6,39,7,8,1,2,6,3,5,4,,,,,,,,,,,,,,,,,
6,40,7,8,1,5,3,4,2,6,,,,,,,,,,,,,,,,,
6,41,5,8,1,7,6,2,4,3,,,,,,,,,,,,,,,,,
6,42,4,3,1,7,2,8,5,6,,,,,,,,,,,,,,,,,
6,43,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
6,44,,6,1,2,3,,5,4,,,,,,,,,,,,,,,,,
6,45,5,4,1,8,2,7,3,6,,,,,,,,,,,,,,,,,
6,46,,,1,3,2,5,4,6,,,,,,,,,,,,,,,,,
6,47,7,8,1,4,2,6,5,3,,,,,,,,,,,,,,,,,
6,48,8,5,1,4,7,6,3,2,9,8,7,,,6,1,,,5,2,10,11,4,3,12,
6,49,3,4,1,5,2,,6,,,,,,,,,,,,,,,,,,
6,50,5,3,1,8,2,6,4,7,,,,,,,,,,,,,,,,,
7,1,6,,1,4,,2,3,5,,,,,,,,,,,,,,,,,
7,2,4,3,1,,2,,5,6,,,,,,,,,,,,,,,,,
7,3,6,,1,2,4,3,5,,,,,,,,,,,,,,,,,,
7,4,6,,1,2,3,,5,4,,,,,,,,,,,,,,,,,
7,5,4,2,1,6,3,,5,,,,,,,,,,,,,,,,,,
7,6,2,3,1,8,5,4,6,7,,,,,,,,,,,,,,,,,
7,7,6,2,1,,,3,4,5,,,,,,,,,,,,,,,,,
7,8,6,2,1,4,8,5,7,3,,,,,,,,,,,,,,,,,
7,9,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
7,10,3,4,1,6,7,5,2,8,,,,,,,,,,,,,,,,,
7,11,6,8,1,4,5,3,2,7,,,,,,,,,,,,,,,,,
7,12,4,,1,2,6,,5,3,,,,,,,,,,,,,,,,,
7,13,6,5,1,,7,4,2,3,,,,,,,,,,,,,,,,,
7,14,4,6,1,7,5,8,2,3,,,,,,,,,,,,,,,,,
7,15,4,2,1,,6,5,3,,,,,,,,,,,,,,,,,,
7,16,2,4,1,8,5,6,3,7,,,,,,,,,,,,,,,,,
7,17,,,1,2,3,6,5,4,5,6,11,12,1,2,3,4,7,8,9,10,,,,,
7,18,5,,1,2,3,4,6,,,,,,,,,,,,,,,,,,
7,19,3,4,1,8,5,2,6,7,,,,,,,,,,,,,,,,,
7,20,3,8,1,2,4,7,5,6,,,,,,,,,,,,,,,,,
7,21,6,7,1,2,3,8,5,4,,,,,,,,,,,,,,,,,
7,22,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
7,23,5,4,1,6,2,3,,,,,,,,,,,,,,,,,,,
7,25,,,1,2,6,3,4,5,,,,,,,,,,,,,,,,,
7,26,3,4,1,,2,,6,5,,,,,,,,,,,,,,,,,
7,27,2,,1,5,4,,3,6,,,,,,,,,,,,,,,,,
7,28,,4,1,2,3,,5,6,,,,,,,,,,,,,,,,,
7,29,5,2,1,8,6,7,4,3,,,,,,,,,,,,,,,,,
7,30,7,2,1,6,4,8,3,5,,,,,,,,,,,,,,,,,
7,31,3,2,1,,6,4,5,,,,,,,,,,,,,,,,,,
7,32,3,5,1,7,2,8,6,4,,,,,,,,,,,,,,,,,
7,33,5,4,1,2,3,,6,,,,,,,,,,,,,,,,,,
7,34,4,3,1,5,2,,6,,,,,,,,,,,,,,,,,,
7,35,6,7,1,3,2,8,4,5,,,,,,,,,,,,,,,,,
7,36,2,6,1,,3,,4,5,,,,,,,,,,,,,,,,,
7,37,4,3,1,5,2,6,7,8,,,,,,,,,,,,,,,,,
7,38,4,6,1,7,2,8,3,5,,,,,,,,,,,,,,,,,
7,39,3,4,1,5,6,,2,,,,,,,,,,,,,,,,,,
7,40,6,3,1,2,5,4,7,8,,,,,,,,,,,,,,,,,
7,41,3,2,1,6,5,,4,,,,,,,,,,,,,,,,,,
7,42,3,6,1,2,4,5,7,8,,,,,,,,,,,,,,,,,
7,43,,5,1,3,2,,4,6,,,,,,,,,,,,,,,,,
7,44,6,,1,3,2,,4,5,,,,,,,,,,,,,,,,,
7,45,5,6,1,2,3,,4,,,,,,,,,,,,,,,,,,
7,46,5,6,1,3,,2,4,,,,,,,,,,,,,,,,,,
7,47,2,5,1,3,4,6,,,,,,,,,,,,,,,,,,,
7,48,6,,1,2,3,,4,5,,,,,,,,,,,,,,,,,
7,49,,5,1,2,3,4,6,,,,,,,,,,,,,,,,,,
7,50,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
8,1,3,,2,1,6,4,5,,,,,,,,,,,,,,,,,,
8,2,8,7,2,1,3,4,5,6,,,,,,,,,,,,,,,,,
8,3,5,6,,1,,2,3,4,,,,,,,,,,,,,,,,,
8,4,3,4,5,1,6,2,,,,,,,,,,,,,,,,,,,
8,5,6,,2,1,5,,3,4,,,,,,,,,,,,,,,,,
8,6,7,4,8,1,3,2,5,6,,,,,,,,,,,,,,,,,
8,7,3,,7,1,5,2,6,4,,,,,,,,,,,,,,,,,
8,8,4,3,2,1,5,6,,,,,,,,,,,,,,,,,,,
8,9,6,5,8,1,4,3,2,7,,,,,,,,,,,,,,,,,
8,10,4,2,8,1,6,3,5,7,,,,,,,,,,,,,,,,,
8,11,2,3,5,1,4,6,4,,,,,,,,,,,,,,,,,,
8,12,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
8,13,6,2,8,1,7,3,4,5,,,,,,,,,,,,,,,,,
8,14,3,8,2,1,4,5,7,6,,,,,,,,,,,,,,,,,
8,15,7,6,2,1,4,3,5,8,,,,,,,,,,,,,,,,,
