Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Legalise Cannabis Party,C:Australian Labor Party (Northern Territory) Branch,D:NT CLP,E:Australian Greens,F:Pauline Hanson's One Nation,G:Citizens Party,H:Libertarian,A:CHIVERS Ian,A:WHYTE Lamaan,B:LAWRENCE Lance Alfred,B:LUYKEN Suzette,C:McCARTHY Malarndirri,C:ALSOP Michael William,D:PRICE Jacinta Nampijinpa,D:HERSEY Dean,E:NEWPORT Aia,E:WELLS Hugo,F:NUGENT Darren,F:HEWES Caine,G:WYLIE Lionel,G:CAMPBELL Trudy,H:HANSEN Jed,H:SMITH Trevor,UG:KENNY Que
2,38,6,1,7,5,4,3,2,8,,,,,,,,,,,,,,,,,
2,39,4,1,5,6,2,7,3,8,,,,,,,,,,,,,,,,,
2,40,5,1,,3,2,4,,6,,,,,,,,,,,,,,,,,
2,41,,,,,,,,,2,9,4,1,8,7,3,10,11,6,12,,,5,,,
2,42,5,1,4,6,2,3,,,,,,,,,,,,,,,,,,,
2,43,6,1,5,3,,2,7,4,,,,,,,,,,,,,,,,,
2,44,,1,6,2,5,4,7,3,7,6,5,,,8,4,,9,3,,11,2,12,10,,1
2,45,5,1,3,2,6,,4,,,,,,,,,,,,,,,,,,
2,46,4,1,5,,2,,3,6,,,,,,,,,,,,,,,,,
2,47,5,1,6,,2,3,,4,,,,,,,,,,,,,,,,,
2,48,5,1,2,3,4,6,,,,,,,,,,,,,,,,,,,
2,49,6,1,2,7,3,8,4,5,,,,,,,,,,,,,,,,,
2,50,4,1,7,5,3,2,6,,,,,,,,,,,,,,,,,,
3,1,5,,1,2,4,3,6,,,,,,,,,,,,,,,,,,
3,2,4,,1,3,5,2,6,,,,,,,,,,,,,,,,,,
3,3,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
3,4,4,3,1,5,2,8,7,6,,,,,,,,,,,,,,,,,
3,5,7,8,1,2,4,5,6,3,,,,,,,,,,,,,,,,,
3,6,6,5,1,2,4,3,7,8,,,,,,,,,,,,,,,,,
3,7,5,6,1,8,2,7,4,3,,,,,,,,,,,,,,,,,
3,8,4,,1,2,3,6,5,,,,,,,,,,,,,,,,,,
3,9,3,5,1,6,2,7,,4,,,,,,,,,,,,,,,,,
3,10,4,5,1,3,2,,6,,,,,,,,,,,,,,,,,,
3,11,2,3,1,5,,4,,6,,,,,,,,,,,,,,,,,
3,12,6,3,2,5,4,1,,,1,10,2,11,3,12,4,,5,,6,,7,,8,,9
3,14,1,2,3,5,6,4,,,,,,,,,,,,,,,,,,,
3,15,1,2,4,,3,,6,5,,,,,,,,,,,,,,,,,
3,16,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,
3,17,1,5,8,7,2,6,3,4,,,,,,,,,,,,,,,,,
3,18,1,3,5,,,2,6,4,,,,,,,,,,,,,,,,,
3,19,1,2,3,4,5,6,7,8,,,,,,,,,,,,,,,,,
3,20,1,2,7,8,3,4,5,6,,,,,,,,,,,,,,,,,
3,21,1,4,8,2,5,3,6,7,,,,,,,,,,,,,,,,,
3,22,1,,5,6,4,,3,2,,,,,,,,,,,,,,,,,
3,23,1,2,6,,,3,4,5,,,,,,,,,,,,,,,,,
3,24,1,3,4,2,6,5,,,,,,,,,,,,,,,,,,,
3,25,1,6,2,5,4,3,,,,,,,,,,,,,,,,,,,
3,26,1,,2,6,5,,3,4,,,,,,,,,,,,,,,,,
3,27,1,2,4,5,6,7,8,3,,,,,,,,,,,,,,,,,
3,28,1,,2,,6,3,4,5,,,,,,,,,,,,,,,,,
3,29,1,2,6,,3,,4,5,,,,,,,,,,,,,,,,,
3,30,1,,2,3,4,5,6,,,,,,,,,,,,,,,,,,
3,31,1,3,2,5,4,6,,,,,,,,,,,,,,,,,,,
3,32,1,4,3,7,2,6,5,8,,,,,,,,,,,,,,,,,
3,33,1,3,,,4,5,2,6,,,,,,,,,,,,,,,,,
3,34,1,3,,,4,5,2,6,,,,,,,,,,,,,,,,,
3,35,1,6,,,2,3,4,5,,,,,,,,,,,,,,,,,
3,36,1,3,6,7,2,5,4,,,,,,,,,,,,,,,,,,
3,37,1,2,6,4,3,,5,,,,,,,,,,,,,,,,,,
3,38,1,,5,2,,3,4,6,,,,,,,,,,,,,,,,,
3,39,1,2,4,3,6,5,7,8,,,,,,,,,,,,,,,,,
3,40,1,,2,6,3,5,4,,,,,,,,,,,,,,,,,,
3,41,1,4,3,2,5,6,,,,,,,,,,,,,,,,,,,
3,42,1,,6,4,5,3,2,,,,,,,,,,,,,,,,,,
3,43,1,2,3,4,,,5,6,,,,,,,,,,,,,,,,,
3,44,1,4,3,,6,,2,5,,,,,,,,,,,,,,,,,
3,45,1,4,2,7,3,8,5,6,1,2,5,6,3,4,,,11,12,,,9,10,7,8,
3,46,1,2,3,4,5,6,,,1,10,2,11,3,12,4,,5,,6,,7,,8,,9
3,47,,,,,,,,,3,1,10,6,12,11,5,8,2,4,,,,9,,,7
3,48,1,,2,5,3,,4,6,1,12,,,10,11,7,2,3,,,8,4,9,5,,6
3,49,1,2,3,4,5,6,7,8,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
3,50,3,1,,2,,6,5,4,,1,2,12,10,3,4,,,5,6,11,,7,8,,9
4,1,6,,1,2,3,,4,5,,,,,,,,,,,,,,,,,
4,2,4,3,1,6,2,7,8,5,,,,,,,,,,,,,,,,,
4,3,5,4,1,3,,,2,6,,,,,,,,,,,,,,,,,
4,4,4,3,1,6,2,8,5,7,,,,,,,,,,,,,,,,,
4,5,2,4,1,7,3,8,5,6,,,,,,,,,,,,,,,,,
4,6,3,7,1,5,2,8,4,6,,,,,,,,,,,,,,,,,
4,7,,3,1,4,2,5,6,,,,,,,,,,,,,,,,,,
4,8,3,2,1,8,4,7,5,6,,,,,,,,,,,,,,,,,
4,9,,,1,3,4,2,5,6,,,,,,,,,,,,,,,,,
4,10,4,7,1,2,8,3,5,6,,,,,,,,,,,,,,,,,
4,11,4,3,1,,2,,6,5,,,,,,,,,,,,,,,,,
4,12,3,2,1,6,4,8,5,7,,,,,,,,,,,,,,,,,
4,13,5,3,1,8,2,7,4,6,,,,,,,,,,,,,,,,,
4,14,5,4,1,,3,,2,6,,,,,,,,,,,,,,,,,
4,15,3,8,1,4,5,6,7,2,,,,,,,,,,,,,,,,,
4,16,5,,1,2,,6,3,4,,,,,,,,,,,,,,,,,
4,17,6,,1,4,,5,2,3,,,,,,,,,,,,,,,,,
4,18,7,6,1,,2,3,4,5,,,,,,,,,,,,,,,,,
4,19,4,8,1,7,2,6,3,5,,,,,,,,,,,,,,,,,
4,20,3,2,1,,4,,5,6,,,,,,,,,,,,,,,,,
4,21,,7,1,3,2,4,5,6,,,,,,,,,,,,,,,,,
4,22,,3,1,4,6,,5,2,,,,,,,,,,,,,,,,,
4,23,,5,1,7,2,6,4,3,,,,,,,,,,,,,,,,,
4,24,4,7,1,5,6,8,3,2,,,,,,,,,,,,,,,,,
4,25,,3,1,6,,2,4,5,,,,,,,,,,,,,,,,,
4,26,,3,1,2,4,5,6,7,,,,,,,,,,,,,,,,,
4,27,2,4,1,8,5,7,6,3,,,,,,,,,,,,,,,,,
4,28,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
4,29,3,,1,,2,6,4,5,,,,,,,,,,,,,,,,,
4,30,2,3,1,4,5,6,7,8,,,,,,,,,,,,,,,,,
4,31,6,,1,2,4,3,5,,,,,,,,,,,,,,,,,,
4,32,3,5,1,6,2,,4,,,,,,,,,,,,,,,,,,
4,33,3,6,1,5,2,,4,,,,,,,,,,,,,,,,,,
4,34,6,3,1,,2,,5,4,,,,,,,,,,,,,,,,,
4,35,5,8,1,3,2,7,6,4,,,,,,,,,,,,,,,,,
4,36,6,2,1,,,5,4,3,,,,,,,,,,,,,,,,,
4,37,6,,1,3,2,,4,5,,,,,,,,,,,,,,,,,
4,38,3,5,1,,2,,4,6,,,,,,,,,,,,,,,,,
4,39,4,3,1,7,2,8,6,5,,,,,,,,,,,,,,,,,
4,40,4,5,1,2,3,8,7,6,,,,,,,,,,,,,,,,,
4,41,8,7,1,6,3,2,4,5,,,,,,,,,,,,,,,,,
4,42,5,3,1,6,2,8,4,7,,,,,,,,,,,,,,,,,
4,43,3,,1,,2,5,4,6,,,,,,,,,,,,,,,,,
4,44,4,2,1,3,8,5,6,7,,,,,,,,,,,,,,,,,
4,45,3,4,1,7,2,6,5,,,,,,,,,,,,,,,,,,
4,46,5,6,1,7,2,8,4,3,,,,,,,,,,,,,,,,,
4,47,6,5,1,7,2,,3,4,,,,,,,,,,,,,,,,,
4,48,6,3,1,4,2,7,5,8,,,,,,,,,,,,,,,,,
4,49,5,4,1,,3,,2,6,,,,,,,,,,,,,,,,,
4,50,3,6,1,,2,,5,4,,,,,,,,,,,,,,,,,
5,1,5,2,1,4,3,8,6,7,,,,,,,,,,,,,,,,,
5,2,6,,1,2,3,4,5,,,,,,,,,,,,,,,,,,
5,3,,,1,5,6,4,3,2,,,,,,,,,,,,,,,,,
5,4,2,8,1,4,7,5,3,6,,,,,,,,,,,,,,,,,
5,5,2,,1,6,,3,5,4,,,,,,,,,,,,,,,,,
5,6,6,,1,2,3,,4,5,,,,,,,,,,,,,,,,,
5,7,3,5,1,4,2,8,6,7,,,,,,,,,,,,,,,,,
5,8,2,3,1,6,,,4,5,,,,,,,,,,,,,,,,,
5,9,5,,1,2,,6,3,4,,,,,,,,,,,,,,,,,
5,10,4,3,1,5,2,8,7,6,,,,,,,,,,,,,,,,,
5,11,4,3,1,5,2,,6,,,,,,,,,,,,,,,,,,
5,12,,4,1,6,5,2,3,,,,,,,,,,,,,,,,,,
5,13,4,3,1,6,2,8,5,7,,,,,,,,,,,,,,,,,
5,14,,4,1,3,2,5,6,,,,,,,,,,,,,,,,,,
5,15,3,6,1,4,,,2,5,,,,,,,,,,,,,,,,,
5,16,3,,1,5,6,,4,2,,,,,,,,,,,,,,,,,
5,17,7,4,1,6,2,4,5,3,,,,,,,,,,,,,,,,,
5,18,6,,1,2,3,,4,5,,,,,,,,,,,,,,,,,
5,19,3,6,1,7,2,8,4,5,,,,,,,,,,,,,,,,,
5,20,8,7,1,3,2,6,4,5,,,,,,,,,,,,,,,,,
5,21,3,2,1,,,6,5,4,,,,,,,,,,,,,,,,,
5,22,4,,1,2,5,6,3,,,,,,,,,,,,,,,,,,
5,23,3,4,1,8,2,7,6,5,,,,,,,,,,,,,,,,,
5,24,6,2,1,,7,5,4,3,,,,,,,,,,,,,,,,,
5,25,3,6,1,5,2,4,7,8,,,,,,,,,,,,,,,,,
5,26,3,5,1,,2,,6,4,,,,,,,,,,,,,,,,,
5,27,4,,1,2,3,,5,6,,,,,,,,,,,,,,,,,
5,28,3,2,1,5,4,6,7,8,,,,,,,,,,,,,,,,,
5,29,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
5,30,4,3,1,5,2,8,7,6,,,,,,,,,,,,,,,,,
5,31,4,3,1,5,2,7,6,8,,,,,,,,,,,,,,,,,
5,32,3,4,1,7,2,8,5,6,,,,,,,,,,,,,,,,,
5,33,3,,1,4,2,,6,5,,,,,,,,,,,,,,,,,
5,34,,5,1,,2,4,6,3,8,3,12,7,2,9,,,1,10,6,,5,11,3,,4
5,35,,,1,5,3,6,2,4,,,,,,,,,,,,,,,,,
5,36,5,4,1,3,2,,6,,,,,,,,,,,,,,,,,,
5,37,4,3,1,5,2,,6,,,,,,,,,,,,,,,,,,
5,38,3,,1,6,4,,2,5,,,,,,,,,,,,,,,,,
5,39,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
5,40,4,8,1,3,2,5,6,7,,,,,,,,,,,,,,,,,
5,41,4,3,1,5,2,6,,,,,,,,,,,,,,,,,,,
5,42,3,4,1,8,2,7,5,6,,,,,,,,,,,,,,,,,
5,43,,,1,5,6,2,3,4,,,,,,,,,,,,,,,,,
5,44,5,3,1,7,2,8,4,6,,,,,,,,,,,,,,,,,
5,45,7,2,1,8,3,4,5,6,,,,,,,,,,,,,,,,,
5,46,4,3,1,5,2,,6,,,,,,,,,,,,,,,,,,
5,47,5,6,1,,3,,2,4,,,,,,,,,,,,,,,,,
5,48,5,6,1,,3,,2,4,,,,,,,,,,,,,,,,,
5,49,4,5,1,3,2,,6,,,,,,,,,,,,,,,,,,
5,50,7,8,1,2,3,5,6,4,,,,,,,,,,,,,,,,,
6,1,,,1,5,2,6,4,3,,,,,,,,,,,,,,,,,
6,2,7,8,1,2,3,4,5,6,,,,,,,,,,,,,,,,,
6,3,4,,1,5,3,,2,6,,,,,,,,,,,,,,,,,
6,4,6,,1,,2,5,3,4,,,,,,,,,,,,,,,,,
6,5,3,4,1,2,5,6,7,8,,,,,,,,,,,,,,,,,
6,6,,,1,3,2,6,4,5,,,,,,,,,,,,,,,,,
6,7,2,3,1,8,5,7,6,4,,,,,,,,,,,,,,,,,
6,8,6,7,1,2,5,8,3,4,,,,,,,,,,,,,,,,,
6,9,4,2,1,,3,,6,5,,,,,,,,,,,,,,,,,
6,10,4,6,1,2,3,8,5,7,,,,,,,,,,,,,,,,,
6,11,3,2,1,6,4,5,7,8,,,,,,,,,,,,,,,,,
6,12,,,1,2,3,4,5,6,,,,,,,,,,,,,,,,,
6,13,3,4,1,,2,,5,6,,,,,,,,,,,,,,,,,
6,14,4,7,1,2,3,8,5,6,,,,,,,,,,,,,,,,,
6,15,3,6,1,,2,,4,5,,,,,,,,,,,,,,,,,
6,16,6,,1,3,2,,4,5,,,,,,,,,,,,,,,,,
6,17,4,5,1,8,6,7,2,3,,,,,,,,,,,,,,,,,
6,18,5,6,1,3,2,8,7,4,,,,,,,,,,,,,,,,,
6,19,6,3,1,7,2,8,4,5,,,,,,,,,,,,,,,,,
6,20,4,3,1,6,2,,,5,,,,,,,,,,,,,,,,,
6,21,3,2,1,7,4,8,5,6,,,,,,,,,,,,,,,,,
6,22,3,4,1,,2,,6,5,,,,,,,,,,,,,,,,,
6,23,5,4,1,6,7,8,2,3,,,,,,,,,,,,,,,,,
6,24,6,,1,3,2,,4,5,,,,,,,,,,,,,,,,,
6,25,5,,1,2,6,,3,4,,,,,,,,,,,,,,,,,
6,26,4,7,1,8,2,6,3,5,,,,,,,,,,,,,,,,,
6,27,4,3,1,5,2,8,6,7,,,,,,,,,,,,,,,,,
6,28,4,2,1,7,3,8,6,5,,,,,,,,,,,,,,,,,
6,29,4,,1,2,,3,6,5,,,,,,,,,,,,,,,,,
6,30,6,,1,4,2,3,5,,,,,,,,,,,,,,,,,,
6,31,4,,1,3,2,,5,6,,,,,,,,,,,,,,,,,
6,32,3,,1,2,4,5,,6,,,,,,,,,,,,,,,,,
6,33,5,6,1,4,,,2,3,,,,,,,,,,,,,,,,,
6,34,4,5,1,,2,,3,6,,,,,,,,,,,,,,,,,
6,35,,6,1,4,2,,3,5,,,,,,,,,,,,,,,,,
6,36,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
6,37,2,3,1,,4,,6,5,,,,,,,,,,,,,,,,,
6,38,,,1,2,6,3,4,5,,,,,,,,,,,,,,,,,
6,39,4,,1,3,2,,5,6,,,,,,,,,,,,,,,,,
6,40,3,8,1,6,2,7,4,5,,,,,,,,,,,,,,,,,
6,41,3,8,1,6,2,7,5,4,,,,,,,,,,,,,,,,,
6,42,5,2,1,3,7,4,6,8,,,,,,,,,,,,,,,,,
6,43,4,5,1,6,2,,3,,,,,,,,,,,,,,,,,,
6,44,4,3,1,7,2,8,6,5,,,,,,,,,,,,,,,,,
6,45,6,,1,3,2,,4,5,,,,,,,,,,,,,,,,,
6,46,5,6,1,2,3,4,,,,,,,,,,,,,,,,,,,
6,47,3,5,1,6,2,4,7,8,,,,,,,,,,,,,,,,,
6,48,3,5,1,6,2,4,7,8,,,,,,,,,,,,,,,,,
6,49,8,7,1,2,3,4,5,6,,,,,,,,,,,,,,,,,
6,50,8,6,1,3,2,7,5,4,,,,,,,,,,,,,,,,,
7,1,,6,1,2,5,3,4,,,,,,,,,,,,,,,,,,
7,2,5,,1,3,2,4,6,,,,,,,,,,,,,,,,,,
7,3,6,,1,2,3,,4,5,,,,,,,,,,,,,,,,,
7,4,4,2,1,7,5,8,3,6,,,,,,,,,,,,,,,,,
7,5,5,3,1,,2,6,4,,,,,,,,,,,,,,,,,,
7,6,4,3,1,,2,,6,5,,,,,,,,,,,,,,,,,
7,7,6,8,1,4,2,7,5,3,,,,,,,,,,,,,,,,,
7,8,4,5,1,3,2,,6,,,,,,,,,,,,,,,,,,
7,9,6,8,1,3,2,4,5,7,,,,,,,,,,,,,,,,,
7,10,3,5,1,2,,6,,4,,,,,,,,,,,,,,,,,
7,11,7,3,1,8,4,2,5,6,,,,,,,,,,,,,,,,,
7,12,6,,1,3,2,,4,5,,,,,,,,,,,,,,,,,
7,13,,3,1,,4,2,5,6,,,,,,,,,,,,,,,,,
7,14,6,,1,3,2,,4,5,,,,,,,,,,,,,,,,,
7,15,3,4,1,5,2,,,6,,,,,,,,,,,,,,,,,
7,16,5,4,1,7,6,,2,3,,,,,,,,,,,,,,,,,
7,17,,,1,6,2,5,3,4,,,,,,,,,,,,,,,,,
7,18,3,6,1,,2,,4,5,,,,,,,,,,,,,,,,,
7,19,5,4,1,7,8,2,6,3,,,,,,,,,,,,,,,,,
7,20,6,7,1,3,,2,4,5,,,,,,,,,,,,,,,,,
7,21,7,8,1,2,4,5,6,3,,,,,,,,,,,,,,,,,
7,22,4,2,1,8,5,3,6,7,,,,,,,,,,,,,,,,,
7,23,,5,1,4,2,3,6,,,,,,,,,,,,,,,,,,
7,24,3,4,1,,2,,5,6,,,,,,,,,,,,,,,,,
7,25,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
7,26,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
7,27,2,5,1,4,3,6,7,8,,,,,,,,,,,,,,,,,
7,28,,2,1,,3,6,4,5,,,,,,,,,,,,,,,,,
7,29,4,3,1,5,2,6,,,,,,,,,,,,,,,,,,,
7,30,5,,1,2,3,,6,4,,,,,,,,,,,,,,,,,
7,31,3,2,1,6,5,,,4,,,,,,,,,,,,,,,,,
7,32,8,7,1,3,2,4,5,6,,,,,,,,,,,,,,,,,
7,33,6,,1,2,3,,4,5,,,,,,,,,,,,,,,,,
7,34,4,6,1,8,2,5,3,7,,,,,,,,,,,,,,,,,
7,35,4,6,1,5,8,2,3,7,,,,,,,,,,,,,,,,,
7,36,5,4,1,2,3,,6,,,,,,,,,,,,,,,,,,
7,37,5,,1,3,6,,4,2,,,,,,,,,,,,,,,,,
7,38,,2,1,6,3,,4,5,,,,,,,,,,,,,,,,,
7,39,6,2,1,5,8,3,4,7,,,,,,,,,,,,,,,,,
7,40,4,3,1,7,2,8,5,6,,,,,,,,,,,,,,,,,
7,41,5,2,1,4,3,6,,,,,,,,,,,,,,,,,,,
7,42,,5,1,4,2,6,7,3,,,,,,,,,,,,,,,,,
7,43,,3,1,5,2,6,4,,,,,,,,,,,,,,,,,,
7,44,3,5,1,6,2,,4,,,,,,,,,,,,,,,,,,
7,45,5,2,1,7,3,8,6,4,,,,,,,,,,,,,,,,,
7,46,7,8,1,5,2,6,4,3,,,,,,,,,,,,,,,,,
7,47,3,5,1,4,2,6,7,8,,,,,,,,,,,,,,,,,
7,48,6,8,1,3,2,4,5,7,,,,,,,,,,,,,,,,,
7,49,4,7,1,5,2,,3,6,,,,,,,,,,,,,,,,,
7,50,,,1,2,4,3,6,5,,,,,,,,,,,,,,,,,
8,1,3,6,1,7,2,8,4,5,,,,,,,,,,,,,,,,,
8,2,6,7,1,3,2,8,5,4,,,,,,,,,,,,,,,,,
8,3,4,8,1,5,2,7,3,6,,,,,,,,,,,,,,,,,
8,4,7,3,1,4,2,5,8,6,,,,,,,,,,,,,,,,,
8,5,6,3,1,4,8,2,7,5,,,,,,,,,,,,,,,,,
8,6,6,,1,2,5,3,4,,,,,,,,,,,,,,,,,,
8,7,5,3,1,,2,,4,6,,,,,,,,,,,,,,,,,
8,8,3,6,1,7,4,8,2,5,,,,,,,,,,,,,,,,,
8,9,4,,1,2,3,,6,5,,,,,,,,,,,,,,,,,
8,10,7,8,1,2,6,3,4,5,,,,,,,,,,,,,,,,,
8,11,,3,1,2,4,,5,6,,,,,,,,,,,,,,,,,
8,12,5,,1,2,3,6,,4,,,,,,,,,,,,,,,,,
8,13,4,3,1,5,2,7,6,8,,,,,,,,,,,,,,,,,
8,14,6,3,1,,2,,4,5,,,,,,,,,,,,,,,,,
8,15,4,3,1,5,2,6,,,,,,,,,,,,,,,,,,,
8,16,,7,1,3,2,5,4,6,,,,,,,,,,,,,,,,,
8,17,,3,1,6,2,,5,4,,,,,,,,,,,,,,,,,
