Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Legalise Cannabis Party,C:Australian Labor Party (Northern Territory) Branch,D:NT CLP,E:Australian Greens,F:Pauline Hanson's One Nation,G:Citizens Party,H:Libertarian,A:CHIVERS Ian,A:WHYTE Lamaan,B:LAWRENCE Lance Alfred,B:LUYKEN Suzette,C:McCARTHY Malarndirri,C:ALSOP Michael William,D:PRICE Jacinta Nampijinpa,D:HERSEY Dean,E:NEWPORT Aia,E:WELLS Hugo,F:NUGENT Darren,F:HEWES Caine,G:WYLIE Lionel,G:CAMPBELL Trudy,H:HANSEN Jed,H:SMITH Trevor,UG:KENNY Que
1,19,2,3,1,,5,6,4,,,,,,,,,,,,,,,,,,
1,20,,2,1,3,6,4,5,,,,,,,,,,,,,,,,,,
1,21,6,5,1,4,3,2,,,,,,,,,,,,,,,,,,,
1,22,5,4,1,3,2,6,7,8,,,,,,,,,,,,,,,,,
1,23,2,3,1,4,5,6,,,,,,,,,,,,,,,,,,,
1,24,2,4,1,3,5,6,,,,,,,,,,,,,,,,,,,
1,25,6,2,1,3,4,5,,,,,,,,,,,,,,,,,,,
1,26,6,7,8,1,5,2,3,4,,,,,,,,,,,,,,,,,
1,27,6,4,,1,2,,3,5,,,,,,,,,,,,,,,,,
1,28,5,2,4,1,3,,,6,,,,,,,,,,,,,,,,,
1,29,4,3,2,1,5,6,,,,,,,,,,,,,,,,,,,
1,30,6,,5,1,3,,2,4,,,,,,,,,,,,,,,,,
1,31,4,5,2,1,3,8,7,6,,,,,,,,,,,,,,,,,
1,32,6,5,2,1,,,4,3,,,,,,,,,,,,,,,,,
1,33,,2,6,1,5,4,3,,,,,,,,,,,,,,,,,,
1,34,,3,,1,4,2,5,6,,,,,,,,,,,,,,,,,
1,35,5,,,1,6,2,4,3,,,,,,,,,,,,,,,,,
1,36,2,4,7,1,3,8,6,5,,,,,,,,,,,,,,,,,
1,37,4,,3,6,1,,2,5,,,,,,,,,,,,,,,,,
1,38,2,4,3,6,1,5,7,8,,,,,,,,,,,,,,,,,
1,39,6,5,,4,1,,2,3,,,,,,,,,,,,,,,,,
1,40,3,6,4,,1,,2,5,,,,,,,,,,,,,,,,,
1,41,4,3,2,5,1,8,6,7,,,,,,,,,,,,,,,,,
1,42,3,2,5,6,1,,4,,,,,,,,,,,,,,,,,,
1,43,3,4,2,5,1,,6,,,,,,,,,,,,,,,,,,
1,44,3,4,2,5,1,,6,,,,,,,,,,,,,,,,,,
1,45,6,8,3,4,1,2,5,7,,,,,,,,,,,,,,,,,
1,46,2,6,4,5,1,,3,,,,,,,,,,,,,,,,,,
1,47,2,,4,5,1,6,3,,,,,,,,,,,,,,,,,,
1,48,4,6,2,,3,1,,5,,,,,,,,,,,,,,,,,
1,49,4,6,3,5,1,7,2,8,,,,,,,,,,,,,,,,,
1,50,,2,,3,1,4,5,6,,,,,,,,,,,,,,,,,
2,1,8,7,1,6,5,3,2,4,,,,,,,,,,,,,,,,,
2,2,,,1,2,3,4,5,6,,,,,,,,,,,,,,,,,
2,3,,,1,3,2,4,6,5,,,,,,,,,,,,,,,,,
2,4,3,,1,2,4,,5,6,,,,,,,,,,,,,,,,,
2,5,,,1,3,2,6,4,5,,,,,,,,,,,,,,,,,
2,6,3,2,1,6,4,8,7,5,,,,,,,,,,,,,,,,,
2,7,2,4,1,5,,6,,,,,,,,,,,,,,,,,,,
2,8,2,4,1,3,5,,6,,,,,,,,,,,,,,,,,,
2,9,5,4,1,3,2,6,,,,,,,,,,,,,,,,,,,
2,10,2,5,1,4,3,,6,,,,,,,,,,,,,,,,,,
2,11,6,,1,5,2,,4,3,,,,,,,,,,,,,,,,,
2,12,4,6,1,3,2,8,5,7,,,,,,,,,,,,,,,,,
2,13,5,4,1,2,3,6,,,,,,,,,,,,,,,,,,,
2,14,2,4,1,3,5,,6,,,8,,,,,,,,,,,,,,,
2,15,5,6,1,2,3,,,4,,,,,,,,,,,,,,,,,
2,16,4,5,1,,2,,3,6,,,,,,,,,,,,,,,,,
2,17,3,4,1,5,2,,,6,,,,,,,,,,,,,,,,,
2,18,3,6,1,5,2,,4,,,,,,,,,,,,,,,,,,
2,19,6,5,1,4,,3,2,,,,,,,,,,,,,,,,,,
2,20,,6,1,5,2,,3,4,,,,,,,,,,,,,,,,,
2,21,5,6,1,4,2,,3,,,,,,,,,,,,,,,,,,
2,22,,,1,3,5,4,2,6,,,,,,,,,,,,,,,,,
2,23,,,1,3,2,4,5,6,,,,,,,,,,,,,,,,,
2,24,3,4,1,,2,,5,6,,,,,,,,,,,,,,,,,
2,25,3,2,1,4,5,6,,,,,,,,,,,,,,,,,,,
2,26,5,4,1,3,2,6,,,,,,,,,,,,,,,,,,,
2,27,3,2,1,4,5,6,,,,,,,,,,,,,,,,,,,
2,28,3,2,1,6,5,,4,,,,,,,,,,,,,,,,,,
2,29,,5,1,,2,6,3,4,,,,7,1,6,,5,2,4,,3,,9,,8,
2,30,4,3,1,5,2,6,,,,,,,,,,,,,,,,,,,
2,31,6,2,1,3,,4,5,,,,,,,,,,,,,,,,,,
2,32,,,1,3,5,6,4,2,,,,,,,,,,,,,,,,,
2,33,,5,1,6,3,2,4,,,,,,,,,,,,,,,,,,
2,34,3,4,1,5,2,,6,,,,,,,,,,,,,,,,,,
2,35,,,1,3,4,5,2,6,,,,,,,,,,,,,,,,,
2,36,6,3,1,5,2,,4,,,,,,,,,,,,,,,,,,
2,37,,,1,3,4,6,2,5,,,,,,,,,,,,,,,,,
2,38,5,,1,,4,3,2,6,,12,1,,,2,3,11,4,10,,9,5,8,6,,7
2,39,4,5,1,2,6,,3,,,,,,,,,,,,,,,,,,
2,40,4,5,1,,2,,3,6,,,,,,,,,,,,,,,,,
2,41,3,4,1,5,6,,2,,,,,,,,,,,,,,,,,,
2,42,6,5,1,2,3,4,,,,,,,,,,,,,,,,,,,
2,43,4,5,1,3,2,6,,,,,,,,,,,,,,,,,,,
2,44,5,,1,4,2,,6,3,,,,,,,,,,,,,,,,,
2,45,2,3,1,5,4,6,,,1,,,2,4,,,,,,,,,,,,
2,46,,2,1,6,3,4,5,,,,,,,,,,,,,,,,,,
2,47,,,1,3,2,4,5,6,,,,,,,,,,,,,,,,,
2,48,2,8,1,3,4,7,5,6,,,,,,,,,,,,,,,,,
2,49,4,,1,3,2,6,5,,,,,,,,,,,,,,,,,,
2,50,,,1,4,2,5,3,6,,,,,,,,,,,,,,,,,
3,1,8,7,1,4,5,3,2,6,,,,,,,,,,,,,,,,,
3,2,,,1,3,4,2,5,6,,,,,,,,,,,,,,,,,
3,3,,,1,3,2,4,5,6,,,,,,,,,,,,,,,,,
3,4,5,,1,4,3,6,2,,,,,,,,,,,,,,,,,,
3,5,4,5,1,2,3,6,,,,,,,,,,,,,,,,,,,
3,6,5,8,1,2,3,7,4,6,,,,,,,,,,,,,,,,,
3,7,8,2,1,7,5,6,4,3,,,,,,,,,,,,,,,,,
3,8,3,,1,5,2,6,4,,,,,,,,,,,,,,,,,,
3,9,6,5,1,2,,3,,4,,,,,,,,,,,,,,,,,
3,10,5,,1,2,4,6,3,,,,,,,,,,,,,,,,,,
3,11,2,3,1,6,4,7,8,5,,,,,,,,,,,,,,,,,
3,12,,3,1,,4,5,2,6,,,,,,,,,,,,,,,,,
3,13,3,,1,2,5,,6,4,,,,,,,,,,,,,,,,,
3,14,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
3,15,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
3,16,,2,1,3,6,4,5,,,,,,,,,,,,,,,,,,
3,17,3,4,1,7,2,8,5,6,,,,,,,,,,,,,,,,,
3,18,2,3,1,5,4,,6,,,,,,,,,,,,,,,,,,
3,19,5,,1,4,3,,2,6,,,,,,,,,,,,,,,,,
3,20,2,3,4,5,1,,6,,,,,,,,,,,,,,,,,,
3,21,3,4,,5,1,6,2,,,,,,,,,,,,,,,,,,
3,22,2,1,3,6,4,,5,,,,,,,,,,,,,,,,,,
3,23,5,6,1,3,2,,4,,,,,,,,,,,,,,,,,,
3,24,2,,1,,4,5,6,3,,,,,,,,,,,,,,,,,
3,25,4,5,1,2,3,,,6,,,,,,,,,,,,,,,,,
3,26,,,1,2,3,4,5,6,,,,,,,,,,,,,,,,,
3,27,2,3,1,4,5,6,,,,,,,,,,,,,,,,,,,
3,28,5,,1,4,2,,3,6,,,,,,,,,,,,,,,,,
3,29,6,3,1,2,4,,5,,,,,,,,,,,,,,,,,,
3,30,2,3,1,4,5,6,,,,,,,,,,,,,,,,,,,
3,31,4,3,1,2,5,,6,,,,,,,,,,,,,,,,,,
3,32,,,1,2,3,4,5,6,,,,,,,,,,,,,,,,,
3,33,,,1,4,6,2,5,3,,,,,,,,,,,,,,,,,
3,34,4,5,1,3,2,6,,,,,,,,,,,,,,,,,,,
3,35,3,4,1,5,2,,6,,,,,,,,,,,,,,,,,,
3,36,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
3,37,4,6,1,,3,5,2,,,,,,,,,,,,,,,,,,
3,38,,,1,2,3,4,5,6,,,,,,,,,,,,,,,,,
3,39,4,3,1,2,5,6,,,,,,,,,,,,,,,,,,,
3,40,5,4,1,3,,6,,2,,,,,,,,,,,,,,,,,
3,41,3,2,1,,4,,5,6,,,,,,,,,,,,,,,,,
3,42,5,,1,4,3,6,2,,,,,,,,,,,,,,,,,,
3,43,2,3,1,8,4,5,6,7,,,,,,,,,,,,,,,,,
3,44,4,5,1,6,,3,2,,,,,,,,,,,,,,,,,,
3,45,,5,1,4,2,,3,6,,,,,,,,,,,,,,,,,
3,46,,,1,4,2,5,3,6,,,,,,,,,,,,,,,,,
3,47,4,,1,,6,2,3,5,,,,,,,,,,,,,,,,,
3,48,6,,1,2,3,,4,5,,,,,,,,,,,,,,,,,
3,49,4,,1,2,3,,5,6,,,,,,,,,,,,,,,,,
3,50,3,2,1,,4,5,6,,,,,,,,,,,,,,,,,,
4,1,6,7,1,3,2,8,4,5,,,,,,,,,,,,,,,,,
4,2,2,3,1,4,5,6,,,,,,,,,,,,,,,,,,,
4,3,5,2,1,4,3,,6,,,,,,,,,,,,,,,,,,
4,4,2,5,1,,4,,3,6,,,,,,,,,,,,,,,,,
4,5,,,1,2,3,4,5,6,,,,,,,,,,,,,,,,,
4,6,2,3,1,5,4,6,,,,,,,,,,,,,,,,,,,
4,7,3,5,1,4,2,8,6,7,,,,,,,,,,,,,,,,,
4,8,6,5,1,4,2,3,,,,,,,,,,,,,,,,,,,
4,9,6,4,1,3,2,5,,,,,,,,,,,,,,,,,,,
4,10,5,7,1,3,2,8,4,6,,,,,,,,,,,,,,,,,
4,11,6,7,1,5,3,2,4,8,,,,,,,,,,,,,,,,,
4,12,2,3,1,4,8,6,7,5,,,,,,,,,,,,,,,,,
4,13,7,6,1,2,3,,4,5,,,,,,,,,,,,,,,,,
4,14,2,3,1,4,5,6,,,,,,,,,,,,,,,,,,,
4,15,2,4,1,3,5,8,6,7,,,,,,,,,,,,,,,,,
4,16,3,,1,5,2,7,4,6,,,,,,,,,,,,,,,,,
4,17,5,,1,,4,3,2,6,,,,,,,,,,,,,,,,,
4,18,,,1,4,2,5,3,6,,,,,,,,,,,,,,,,,
4,19,,2,1,4,3,6,5,,,,,,,,,,,,,,,,,,
4,20,2,,1,3,4,,5,6,,,,,,,,,,,,,,,,,
4,21,,,1,3,2,6,4,5,,,,,,,,,,,,,,,,,
4,22,4,3,1,2,5,6,,,,,,,,,,,,,,,,,,,
4,23,,,1,2,3,4,5,6,,,,,,,,,,,,,,,,,
4,24,8,2,1,3,4,5,6,7,,,,,,,,,,,,,,,,,
4,25,,5,1,,6,2,3,4,,,,,,,,,,,,,,,,,
4,26,2,3,1,4,5,6,,,,,,,,,,,,,,,,,,,
4,27,2,3,1,4,5,6,,,,,,,,,,,,,,,,,,,
4,28,,,1,2,3,4,5,6,6,7,5,,1,3,2,4,,8,,,,9,11,10,12
4,29,,5,1,2,4,,3,6,,,,,,,,,,,,,,,,,
4,30,6,3,1,5,,4,,2,,,,,,,,,,,,,,,,,
4,31,3,4,1,6,2,,5,,,,,,,,,,,,,,,,,,
4,32,4,,1,3,2,,5,6,,,,,,,,,,,,,,,,,
4,33,,6,1,2,3,,4,5,,,,,,,,,,,,,,,,,
4,34,,3,1,5,4,6,4,,,,,,,,,,,,,,,,,,
4,35,4,,1,5,2,,3,6,,,,,,,,,,,,,,,,,
4,36,2,,1,5,4,3,6,,,,,,,,,,,,,,,,,,
4,37,5,6,1,,2,4,3,,,,,,,,,,,,,,,,,,
4,38,,,1,2,3,4,5,6,,,,,,,,,,,,,,,,,
4,39,2,3,1,4,5,6,,,,,,,,,,,,,,,,,,,
4,40,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
4,41,6,5,1,3,2,4,,,,,,,,,,,,,,,,,,,
4,42,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
4,43,2,5,1,6,3,,4,,,,,,,,,,,,,,,,,,
4,44,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
4,45,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
4,46,6,5,1,4,2,,3,,,,,,,,,,,,,,,,,,
4,47,,,1,5,4,2,3,6,,,,,,,,,,,,,,,,,
4,48,4,,1,6,2,,5,3,,,,,,,,,,,,,,,,,
4,49,6,2,1,,3,,4,5,,,,,,,,,,,,,,,,,
4,50,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
5,1,1,5,2,,3,6,,4,,,,,,,,,,,,,,,,,
5,2,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,
5,3,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,
5,4,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,
5,5,1,5,,6,4,,3,2,,,,,,,,,,,,,,,,,
5,6,4,1,2,,3,6,5,,,,,,,,,,,,,,,,,,
5,7,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,
5,8,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,
5,9,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,
5,10,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,
5,11,1,2,3,4,6,,5,,,,,,,,,,,,,,,,,,
5,12,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,
5,13,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,
5,14,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,
5,15,1,,3,4,5,6,,,,,,,,,,,,,,,,,,,
5,16,1,2,3,4,5,6,7,8,,,,,,,,,,,,,,,,,
5,17,1,6,2,,5,3,4,,,,,,,,,,,,,,,,,,
5,18,1,3,5,,2,,4,6,,,,,,,,,,,,,,,,,
5,19,1,2,3,4,4,5,7,8,1,,2,,3,,4,,5,,6,,,,,,
5,20,1,3,2,4,5,,6,,,,,,,,,,,,,,,,,,
5,21,1,2,3,,5,6,7,8,,,,,,,,,,,,,,,,,
5,22,6,1,2,4,3,6,,,,,,,,,,,,,,,,,,,
5,23,4,1,,3,6,,2,5,,,,,,,,,,,,,,,,,
5,24,,1,4,,2,5,3,6,,,,,,,,,,,,,,,,,
5,25,2,1,3,,4,5,6,,,,,,,,,,,,,,,,,,
5,26,2,1,4,5,3,8,6,7,,,,,,,,,,,,,,,,,
5,27,3,1,2,4,5,8,6,7,,,,,,,,,,,,,,,,,
5,28,7,1,2,3,3,4,5,6,,,,,,,,,,,,,,,,,
5,29,2,1,,4,3,6,5,,,,,,,,,,,,,,,,,,
5,30,5,1,2,3,4,,6,,,,,,,,,,,,,,,,,,
5,31,2,1,6,2,4,3,3,2,2,2,1,1,2,2,1,1,2,1,1,2,1,1,1,1,1
5,32,3,1,4,2,5,6,7,8,,,,,,,,,,,,,,,,,
5,33,4,1,2,,5,,3,6,,,,,,,,,,,,,,,,,
5,34,2,1,3,4,5,6,6,,,,,,,,,,,,,,,,,,
5,35,3,8,1,6,2,5,4,7,,,,,,,,,,,,,,,,,
5,36,8,4,1,7,2,6,3,5,,,,,,,,,,,,,,,,,
5,37,,,1,2,3,4,5,6,,,,,,,,,,,,,,,,,
5,38,6,4,1,3,2,,5,,,,,,,,,,,,,,,,,,
5,39,6,,1,5,2,,3,4,,,,,,,,,,,,,,,,,
5,40,,,1,2,3,4,5,6,,,,,,,,,,,,,,,,,
5,41,4,,1,3,2,5,6,,,,,,,,,,,,,,,,,,
5,42,,,1,2,4,3,5,6,,,,,,,,,,,,,,,,,
5,43,,,1,2,3,4,5,6,,,,,,,,,,,,,,,,,
5,44,5,,1,2,4,,3,6,,,,,,,,,,,,,,,,,
5,45,,,1,2,3,4,5,6,,,,,,,,,,,,,,,,,
5,46,,2,1,5,3,,4,6,,,,,,,,,,,,,,,,,
5,47,6,5,1,4,,,2,3,,,,,,,,,,,,,,,,,
5,48,3,,1,,5,6,4,2,,,,,,,,,,,,,,,,,
5,49,5,6,1,2,3,,4,,,,,,,,,,,,,,,,,,
5,50,,,1,5,2,6,4,3,,,,,,,,,,,,,,,,,
6,1,,,6,5,1,2,4,3,,,,,,,,,,,,,,,,,
6,2,3,4,2,,1,,5,6,,,,,,,,,,,,,,,,,
6,3,4,6,2,5,1,,3,,,,,,,,,,,,,,,,,,
6,4,2,4,6,7,1,5,8,3,,,,,,,,,,,,,,,,,
6,5,6,,2,3,1,,4,5,,,,,,,,,,,,,,,,,
6,6,6,5,3,4,2,1,7,8,,,,,,,,,,,,,,,,,
6,7,7,6,8,5,4,1,3,2,,,,,,,,,,,,,,,,,
6,8,,2,6,5,,1,3,4,,,,,,,,,,,,,,,,,
6,9,6,7,3,2,,1,4,5,,,,,,,,,,,,,,,,,
6,10,7,3,5,4,8,1,2,6,,,,,,,,,,,,,,,,,
6,11,6,5,3,2,4,8,1,7,,,,,,,,,,,,,,,,,
6,12,4,3,,6,5,,2,1,,,,,,,,,,,,,,,,,
6,13,,,4,3,2,6,5,1,,,,,,,,,,,,,,,,,
6,14,,,,,,,,,8,7,5,,6,4,,,3,10,9,,2,11,,12,1
6,15,1,2,,3,,4,5,,,,6,,5,,,,1,,7,,8,,,,
6,16,1,2,3,4,5,,,,1,6,2,7,3,8,4,9,5,10,,,,,,,
6,17,,,,,,,,1,,,,,,,,,,,,,,,,,
6,18,,3,1,,,,,,,,,,,,,,,,,,,,,,
6,19,,,,,1,,,,,,,,,,,,,,,,,,,,
6,20,,,1,,,,,,,,,,,,,,,,,,,,,,
6,21,,,1,,,,,,,,,,,,,,,,,,,,,,
6,22,,,1,,,,,,,,,,1,,,,,,,,,,,,
6,30,,,,,,,,,,12,11,,1,10,8,9,,2,3,,7,6,4,5,
6,31,,,,,,,,,5,10,,,1,6,2,,3,12,11,,4,7,8,,9
6,32,,,,,,,,,11,,9,4,1,10,3,,2,,12,6,5,,7,8,
6,33,1,2,4,5,3,6,,,1,,2,,12,3,7,8,6,4,11,10,5,,9,,
6,34,1,4,2,5,3,6,,,1,12,2,11,3,10,4,9,5,8,,7,6,,,,
6,35,1,5,4,3,2,6,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,,
