Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Legalise Cannabis Party,C:Australian Labor Party (Northern Territory) Branch,D:NT CLP,E:Australian Greens,F:Pauline Hanson's One Nation,G:Citizens Party,H:Libertarian,A:CHIVERS Ian,A:WHYTE Lamaan,B:LAWRENCE Lance Alfred,B:LUYKEN Suzette,C:McCARTHY Malarndirri,C:ALSOP Michael William,D:PRICE Jacinta Nampijinpa,D:HERSEY Dean,E:NEWPORT Aia,E:WELLS Hugo,F:NUGENT Darren,F:HEWES Caine,G:WYLIE Lionel,G:CAMPBELL Trudy,H:HANSEN Jed,H:SMITH Trevor,UG:KENNY Que
1,35,4,3,1,5,6,,,,,,,,,,,,,,,,,,,,
1,36,2,5,1,4,6,,,3,,,,,,,,,,,,,,,,,
1,37,3,4,1,5,2,8,7,6,,,,,,,,,,,,,,,,,
1,38,2,3,1,,4,,5,6,,,,,,,,,,,,,,,,,
1,39,6,3,1,,2,4,5,7,,,,,,,,,,,,,,,,,
1,40,4,2,1,3,5,8,7,6,,,6,7,1,2,9,8,10,11,3,4,5,12,,,
1,41,4,,1,2,3,6,5,,,,,,,,,,,,,,,,,,
1,42,5,3,1,6,2,,,,,,,,,,,,,,,,,,,,
1,43,,7,1,2,4,6,8,,11,12,15,14,17,,,,,,,,,,,,
1,44,5,,1,2,3,4,6,,,,,,,,,,,,,,,,,,
1,45,2,,1,3,4,,6,5,3,5,,,1,2,,4,6,,,,,,,,
1,46,4,6,1,5,3,,2,,,,,,,,,,,,,,,,,,
1,47,2,3,1,,4,,5,6,,,,,,,,,,,,,,,,,
1,48,6,,1,2,5,,3,4,,,,,,,,,,,,,,,,,
1,49,,,1,6,4,5,2,,,,,,,,,,,,,,,,,,
2,1,6,,2,4,1,,5,3,,,,,,,,,,,,,,,,,
2,2,5,6,8,1,7,2,3,4,,,,,,,,,,,,,,,,,
2,3,5,8,7,1,6,2,3,4,,,,,,,,,,,,,,,,,
2,4,7,8,5,1,3,2,4,6,,,,,,,,,,,,,,,,,
2,5,3,,6,1,,2,4,5,,,,,,,,,,,,,,,,,
2,6,,,3,1,4,5,2,6,,,,,,,,,,,,,,,,,
2,7,,5,,1,6,3,2,4,,,,,,,,,,,,,,,,,
2,8,,,5,1,3,2,6,4,,,,,,,,,,,,,,,,,
2,9,5,,4,1,6,7,3,2,,,,,,,,,,,,,,,,,
2,10,2,,3,1,4,,6,5,,,,,,,,,,,,,,,,,
2,11,,,,1,,,2,,,,,,1,4,3,6,5,,,,,,,2,
2,12,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
2,13,,,2,1,3,5,6,4,,,,,,,,,,,,,,,,,
2,14,,,,1,2,3,4,5,,,,,,,,,,,,,,,,,
2,15,8,7,6,1,4,3,2,5,2,11,1,12,3,14,4,13,6,15,8,16,7,5,9,16,10
2,16,5,4,6,1,7,2,8,3,,,,,,,,,,,,,,,,,
2,17,4,5,,1,6,2,3,,,,,,,,,,,,,,,,,,
2,18,,,2,1,6,5,3,4,,,,,,,,,,,,,,,,,
2,19,,,6,1,3,2,5,,,,,,,,,,,,,,,,,,
2,20,5,4,6,1,3,2,8,7,,,,,,,,,,,,,,,,,
2,21,2,7,4,1,3,6,5,8,2,,3,,5,,1,,4,,6,,8,,7,,9
2,22,,,2,1,4,6,3,5,,,,,,,,,,,,,,,,,
2,23,6,7,5,1,3,8,2,4,,,,,,,,,,,,,,,,,
2,24,,,,,,,,,6,7,,,,12,1,3,,,4,5,8,9,10,11,2
2,25,,,6,5,4,3,1,,,,,,,,,,,,,,,,,,
2,26,1,4,3,2,5,6,8,7,,,,,,,,,,,,,,,,,
2,27,1,,2,3,4,,5,6,,,,,,,,,,,,,,,,,
2,28,1,3,2,4,5,6,,,,,,,,,,,,,,,,,,,
2,29,1,2,3,4,5,6,7,,,,,,,,,,,,,,,,,,
2,30,1,2,4,3,5,7,6,8,,,,,,,,,,,,,,,,,
2,31,1,3,4,2,6,5,,,,,,,,,,,,,,,,,,,
2,32,1,3,2,4,5,6,7,8,,,,,,,,,,,,,,,,,
2,33,1,5,6,2,4,7,3,,1,,4,,,2,3,,,5,,6,8,,,7,9
2,34,1,2,3,4,5,6,7,8,,,,,,,,,,,,,,,,,
2,35,1,4,2,7,5,6,3,8,,,,,,,,,,,,,,,,,
2,36,1,2,3,4,5,6,7,8,1,10,2,11,3,12,4,,5,,6,,7,,8,,9
2,37,1,2,,,,,,,1,2,,,,,,,,,,,,,,,
2,38,1,6,7,5,3,5,2,4,,,,,,,,,,,,,,,,,
2,39,2,8,1,6,5,7,4,3,,,,,,,,,,,,,,,,,
2,40,4,3,1,5,2,,,6,,,4,3,,,1,2,5,6,,,,,,,
2,41,6,5,1,4,3,8,7,2,,,,,,,,,,,,,,,,,
2,42,,,1,3,5,6,4,,,,,,,,,,,,,,,10,,,
2,43,5,,1,2,3,6,4,,,,,,1,,,,,,,,,,,,
2,44,4,6,1,5,2,3,7,8,,,,,,,,,,,,,,,,,
2,45,,,1,2,4,6,5,3,,,,,,,,,,,,,,,,,
2,46,4,1,,3,6,2,5,,,,,,,,,,,,,,,,,,
2,47,7,1,3,6,2,5,4,8,,,,,,,,,,,,,,,,,
2,48,2,1,3,8,4,,,7,,,,,,,,,,,,,,,,,
2,49,,1,,2,4,3,5,6,,,,,,,,,,,,,,,,,
3,1,4,2,3,6,1,,5,,,,,,,,,,,,,,,,,,
3,2,5,4,2,3,1,,,6,,,,,,,,,,,,,,,,,
3,3,3,4,2,5,1,7,8,6,,,,,,,,,,,,,,,,,
3,4,4,5,6,7,8,1,2,3,,,,,,,,,,,,,,,,,
3,5,5,,6,2,,1,3,4,,,,,,,,,,,,,,,,,
3,6,3,2,6,4,5,1,8,7,,,,,,,,,,,,,,,,,
3,7,,4,3,6,5,3,2,1,,,,,,,,,,,,,,,,,
3,8,,,2,5,3,6,4,1,,,,,,,,,,,,,,,,,
3,9,6,8,7,5,2,4,3,1,,,,,,,,,,,,,,,,,
3,10,1,,3,2,4,6,5,,4,8,7,10,3,,2,9,,,6,,11,,12,5,1
3,11,,,,,,,,,5,6,7,8,4,2,,3,10,9,,11,,12,,,1
3,12,,,,,,,,,4,2,3,12,5,15,7,8,9,10,14,6,16,13,11,17,1
3,13,,,1,,,,,,,,,,,,,,,,,,,,,,
3,14,,,1,,,,,,,,,,,,,,,,,,,,,,
3,15,,,1,,,,,,,,,,,,,,,,,,,,,,
3,17,,,1,,,,,,,,,,,,,,,,,,,,,,
3,21,,,,,,,,,1,2,4,3,5,6,7,8,9,10,11,12,13,14,16,15,
3,22,,,,,,,,,9,10,7,8,12,11,3,4,,,1,2,,,5,6,
