Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Legalise Cannabis Party,C:Australian Labor Party (Northern Territory) Branch,D:NT CLP,E:Australian Greens,F:Pauline Hanson's One Nation,G:Citizens Party,H:Libertarian,A:CHIVERS Ian,A:WHYTE Lamaan,B:LAWRENCE Lance Alfred,B:LUYKEN Suzette,C:McCARTHY Malarndirri,C:ALSOP Michael William,D:PRICE Jacinta Nampijinpa,D:HERSEY Dean,E:NEWPORT Aia,E:WELLS Hugo,F:NUGENT Darren,F:HEWES Caine,G:WYLIE Lionel,G:CAMPBELL Trudy,H:HANSEN Jed,H:SMITH Trevor,UG:KENNY Que
3,9,2,,1,4,3,6,5,,,,,,,,,,,,,,,,,,
3,10,6,,1,2,3,,4,5,,,,,,,,,,,,,,,,,
3,11,4,3,1,2,5,6,,,,8,5,9,1,10,2,7,4,6,3,12,,,,,
3,12,4,6,1,2,5,3,,,9,8,10,7,1,,,5,6,4,,2,12,,11,,
3,13,2,6,1,4,3,,5,,,,,,,,,,,,,,,,,,
3,14,6,4,1,4,5,7,6,8,1,,6,,5,,1,,,,1,,3,,4,,
3,15,4,,1,6,2,,3,5,,,,,,,,,,,,,,,,,
3,16,4,3,1,5,2,6,7,8,3,4,2,,1,,,,,,,,,,,,
3,17,,,1,6,2,3,4,5,,,,,,,,,,,,,,,,,
3,18,5,4,1,,2,6,3,,,,,,,,,,,,,,,,,,
3,19,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
3,20,3,6,1,2,4,5,,,,,,,1,,,,,,,,,,,,
3,21,3,4,1,5,2,6,,,,,,,,,,,,,,,,,,,
3,22,6,,1,5,2,4,,3,,,,,,,,,,,,,,,,,
3,23,3,4,1,6,2,,5,,,,,,,,,,,,,,,,,,
3,24,4,8,1,3,2,7,5,6,,,,,,,,,,,,,,,,,
3,25,4,5,1,3,2,6,,,,,,,,,,,,,,,,,,,
3,26,,,1,2,3,6,4,5,,,,,,,,,,,,,,,,,
3,28,3,2,1,4,5,6,7,8,,,,,,,,,,,,,,,,,
3,29,4,3,1,5,2,,,,,,,,,,,,,,,,,,,,
3,30,4,3,1,5,6,,,,,,,,,,,,,,,,,,,,
3,31,8,7,2,3,1,4,6,5,,,,1,11,1,2,12,10,3,4,9,8,5,,7,6
3,32,,,1,5,3,6,4,2,,,,,,,,,,,,,,,,,
3,33,,2,1,4,3,5,6,,,,11,12,1,7,2,8,3,9,4,10,5,,6,,
3,34,,,1,2,3,4,5,6,,,,,4,7,5,8,6,9,10,11,12,13,,,
3,35,,,1,5,2,,,,10,,12,,3,9,4,8,6,7,,,,,,,
3,36,8,3,1,7,2,6,5,4,,,,,,,,,,,,,,,,,
3,37,,,1,2,3,,,,,,,,6,8,5,6,,7,,,,,,,
3,38,3,4,1,5,2,,,,,,,,,,,,,,,,,,,,
3,39,5,4,1,3,2,6,,,,,,,,,,,,,,,,,,,
3,40,4,3,1,2,5,6,7,8,,,,,,,,,,,,,,,,,
3,41,,,1,,,,,,,,,,,,,,,,,,,,,,
3,42,4,3,1,5,2,6,,,,,,,,,,,,,,,,,,,
3,43,8,7,1,3,2,4,5,6,,,,,,,,,,,,,,,,,
3,44,3,4,1,,2,,5,6,,,,,,,,,,,,,,,,,
3,45,4,5,1,2,3,,,,,,,,,,,,,,,,,,,,
3,46,5,4,1,2,3,,,,,,,,,,,,,,,,,,,,
3,47,5,6,1,7,2,8,4,3,,,,,,,,,,,,,,,,,
3,48,,6,1,5,2,3,4,,,,,,,,,,,,,,,,,,
3,49,4,2,1,,3,,5,6,,,,,,,,,,,,,,,,,
3,50,,,1,,,,,,,,,,,,,,,,,,,,,,
4,1,,,1,4,2,3,5,6,,,,,1,,,,,,,,,,,,
4,2,4,2,1,,3,,6,5,,,,,,,,,,,,,,,,,
4,3,4,3,1,4,2,6,,,,,,,,,,,,,,,,,,,
4,4,5,4,1,6,2,3,,,,,,,,,,,,,,,,,,,
4,5,8,7,1,2,3,4,5,6,,,,,,,,,,,,,,,,,
4,6,2,,1,3,4,6,,5,,,,,,,,,,,,,,,,,
4,7,6,8,1,7,2,4,5,3,,,,,,,,,,,,,,,,,
4,8,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
4,9,6,5,1,4,2,8,3,7,,,,,,,,,,,,,,,,,
4,10,4,6,1,,3,,2,5,,,,,,,,,,,,,,,,,
4,11,7,6,1,6,2,4,3,5,,,,,,,,,,,,,,,,,
4,12,6,,1,5,4,,3,2,,,,,,,,,,,,,,,,,
4,13,,,1,3,2,,,,,,,,,,,,,,,,,,,,
4,14,6,4,1,2,3,7,8,5,,,,,,,,,,,,,,,,,
4,15,3,2,1,,5,4,6,,,,,,,,,,,,,,,,,,
4,16,6,7,1,3,2,8,4,5,,,,,,,,,,,,,,,,,
4,17,4,2,1,5,3,,6,,,,,,,,,,,,,,,,,,
4,18,5,6,7,1,2,8,4,3,5,6,9,10,7,8,2,1,4,3,,,11,12,,,
4,19,3,6,1,5,2,,4,,,,,,1,,,,,,,,,,,,
4,20,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
4,21,4,,1,3,,5,2,6,,,,,,,,,,,,,,,,,
4,22,2,4,1,3,6,,5,,,,,,,,,,,,,,,,,,
4,23,4,5,2,1,3,7,8,6,7,8,9,10,3,4,1,2,5,6,16,17,13,14,11,12,15
4,24,2,6,1,4,,,3,5,5,6,8,7,1,2,,,9,10,,,12,,3,11,4
4,25,2,3,1,7,,5,6,8,2,3,8,4,1,7,6,11,5,10,9,12,14,13,15,16,17
4,26,2,3,1,4,5,6,,,,,,,,,,,,,,,,,,,
4,27,2,3,1,6,5,4,8,7,,,,,,,,,,,,,,,,,
4,28,2,3,1,4,5,,6,,,,,,,,,,,,,,,,,,
4,29,8,2,1,7,3,6,4,5,,7,12,,2,1,3,12,10,8,6,5,,,4,11,9
4,30,3,2,1,4,5,,6,,,,,,,,,,,,,,,,,,
4,31,3,2,1,4,5,6,7,8,2,10,3,11,1,,12,,4,,5,,6,8,7,,9
4,32,3,4,1,8,2,7,5,6,,,,,,,,,,,,,,,,,
4,33,4,3,1,5,2,,,,,,,,,,,,,,,,,,,,
4,34,5,8,1,6,2,7,3,4,,,,,,,,,,,,,,,,,
4,35,2,3,1,6,4,5,,,,,,,1,,,,,,,,,,,,
4,36,,,1,2,3,4,5,6,,,,,,,,,,,,,,,,,
4,37,4,3,1,7,2,8,5,6,,,,,,,,,,,,,,,,,
4,38,,4,1,2,3,5,6,,,,,,,,,,,,,,,,,,
4,39,4,3,1,5,2,,,6,,,,,1,,,,,,,,,,,,
4,41,,,1,,,,,,,,,,,,,,,,,,,,,,
4,42,3,,1,2,6,5,4,,2,3,4,5,1,6,7,8,9,10,11,12,,,,,
4,43,,,1,2,3,,,,,,,,4,7,5,8,6,9,,,,,,,
4,44,6,7,1,2,,4,5,3,3,4,2,6,1,5,9,10,8,7,11,12,,,,,
4,45,4,3,1,,2,,,6,,,,,,,,,,,,,,,,,
4,46,8,7,1,6,2,5,3,4,,,,,,,,,,,,,,,,,
4,47,5,4,1,3,2,,6,,,,,,,,,,,,,,,,,,
4,48,4,3,1,5,2,6,,,,,,,,,,,,,,,,,,,
4,49,4,2,1,5,3,8,7,6,,,,,,,,,,,,,,,,,
4,50,4,5,1,,2,6,,3,,,,,,,,,,,,,,,,,
5,1,,3,6,1,5,2,4,,,,,,,,,,,,,,,,,,
5,2,5,6,,1,,2,3,4,,,,,,,,,,,,,,,,,
5,3,7,6,8,1,5,2,3,4,,,,,,,,,,,,,,,,,
5,4,8,7,2,1,5,4,3,6,,,,,,,,,,,,,,,,,
5,5,6,5,8,1,2,4,7,3,,,,,,,,,,,,,,,,,
5,6,7,2,5,1,6,3,4,8,,,,,,,,,,,,,,,,,
5,7,6,3,4,1,5,2,,,,,,,,,,,,,,,,,,,
5,8,,,2,1,6,5,4,3,,,,,,,,,,,,,,,,,
5,9,3,2,6,1,5,,,,,,,,,,,,,,,,,,,,
5,10,5,,3,1,,2,4,6,,,,,,,,,,,,,,,,,
5,11,5,,4,1,2,,3,6,,,,,,,,,,,,,,,,,
5,12,,2,5,1,4,3,6,,,,,,,,,,,,,,,,,,
5,13,4,2,6,1,3,5,,,,,,,,,,,,,,,,,,,
5,14,7,8,2,1,3,4,5,6,,,,,,,,,,,,,,,,,
5,15,,,2,1,4,3,5,6,,,,,,,,,,,,,,,,,
5,16,4,3,2,1,5,,,6,,,,,,,,,,,,,,,,,
5,17,3,2,4,1,7,5,6,8,,,,,,,,,,,,,,,,,
5,18,,5,2,1,,3,6,4,,,,,,,,,,,,,,,,,
5,19,4,3,,1,,2,5,6,,,,,,,,,,,,,,,,,
5,20,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
5,21,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
5,22,5,4,2,1,3,6,,,,,,,,,,,,,,,,,,,
5,23,5,4,6,1,,2,,3,,,,,,,,,,,,,,,,,
5,24,5,3,2,1,4,6,8,7,,,,,2,,1,,4,,6,,5,,,,
5,25,6,,2,1,3,,5,4,,,,,,,,,,,,,,,,,
5,26,5,4,6,1,8,2,7,3,,,,,,,,,,,,,,,,,
5,27,5,4,6,1,8,2,7,3,,,,,,,,,,,,,,,,,
5,28,5,4,6,1,2,,,3,,,,,,,,,,,,,,,,,
5,29,4,3,8,1,7,2,5,6,,,,,,,,,,,,,,,,,
5,30,8,7,6,1,5,2,4,3,,,,,,,,,,,,,,,,,
5,31,6,2,,1,4,3,5,,,,,,,,,,,,,,,,,,
5,32,7,8,4,1,3,2,5,6,,,,,,,,,,,,,,,,,
5,33,8,2,3,1,4,5,6,7,,,,,,,,,,,,,,,,,
5,34,8,7,2,1,4,3,5,6,,,,,,,,,,,,,,,,,
5,35,3,2,7,1,8,4,5,6,,,,,,,,,,,,,,,,,
5,36,,,8,1,2,5,6,7,,,,,,,,,,,,,,,,,
5,37,5,4,,2,3,1,7,6,,,,,,,,,,,,,,,,,
5,38,4,5,,3,,1,2,6,,,,,,,,,,,,,,,,,
5,39,5,4,3,2,,1,6,7,,,,,,,,,,,,,,,,,
5,40,6,5,8,4,7,1,2,3,,,,,,,,,,,,,,,,,
5,41,6,3,7,2,8,1,4,5,,,,,,,,,,,,,,,,,
5,42,5,4,,6,,1,2,3,,,,,,,,,,,,,,,,,
5,43,,4,6,3,,1,5,2,,,,,,,,,,,,,,,,,
5,44,5,4,3,2,,1,,6,,,,,,,,,,,,,,,,,
5,45,5,6,7,3,8,1,2,4,10,11,12,13,14,15,8,9,,,1,2,3,4,6,7,5
5,46,4,5,7,2,8,1,3,6,,,,,,,,,,,,,,,,,
5,47,6,2,7,8,3,1,4,5,,,,,,,,,,,,,,,,,
5,48,6,4,3,2,,1,5,,,,,,,,,,,,,,,,,,
5,49,8,2,3,5,7,1,4,6,,,,,,,,,,,,,,,,,
5,50,7,8,3,5,4,2,1,6,,,,,,,,,,,,,,,,,
6,5,,,1,,,,,,,,,,,,,,,,,,,,,,
6,7,1,3,,,,,,,2,6,5,4,,,,,,,,,,,,,
6,8,8,3,2,1,4,,,,5,11,6,12,7,,9,,10,,,,,,,,
6,9,1,,5,6,,,,,2,,,,3,,4,,,,,,,,,,
6,12,,,1,,,,,,,,,,2,,4,5,,6,,,,,,,
6,13,,,1,,,,,,,,,,1,,,,,,,,,,,,
6,15,,,,1,,,,,,,,,,,,,,,,,,,,,
6,16,,,1,2,6,,,,,,,,,,,,,,,,,,,,
6,17,1,2,,,,,,,3,5,4,6,,,,,,,,,,,,,
6,18,,,1,,,,,,,,,,,,,,,,,,,,,,
6,19,4,5,1,2,3,,,,,,,,,,,,,,,,,,,,
6,21,6,1,2,3,2,,,,11,12,10,9,4,7,6,8,3,5,,,,,,,
6,22,,,1,2,3,,,,1,4,2,3,4,1,5,2,6,,,,,,,,
6,23,1,4,6,7,8,,,,1,12,3,11,4,,5,7,6,10,,,,,,,
6,24,,,,1,,,,,,,,,1,,,,3,,,,,,,,
6,25,2,1,3,4,5,,,,,,,,,,,,,,,,,,,,
6,26,,,1,,,,,,,,,,,,,,,,,,,,,,
6,27,,,,,1,,,,,,,,,,,,,,,,,,,,
6,28,,,1,2,4,,,,10,12,11,,3,7,5,8,6,9,,,,,,,
6,29,3,2,1,4,5,,,,,,,,,,,,,,,,,,,,
6,30,,2,1,,6,,,,,,11,12,3,4,,8,7,,10,,9,,,,
6,31,,,1,2,6,,,,,,,,1,6,5,2,3,4,,,,,,,
6,32,,,,,,,,,,,,,1,6,3,2,4,5,,,,,,,
6,39,1,2,3,5,6,,,,,,,,1,,2,5,,,,,,,,,
6,40,,,,1,,,,,,,,,3,,2,,,,,,,,,,
6,41,,,,,,1,,,,,,,,,,,,,,,,,,,
6,42,,,1,2,3,,,,,,,,4,,5,,6,,,,,,,,
6,43,,,1,,,,,,,,,,,,,,,,,,,,,,
6,44,,,1,2,3,,,,,,,,4,,5,,6,,,,,,,,
6,46,,,1,,,,,,,,,,,,,,,,,,,,,,
6,47,,,1,,,,,,2,5,3,6,1,,4,,,,,,,,,,
6,49,,,,1,,,,,,,,,,,1,2,,,,,,,,,
6,50,,,,,,,,,,,,,1,4,2,5,3,6,,,,,,,
7,1,,,1,2,,,,,,,,,,,,,,,,,,,,,
7,2,,,1,,,,,,,,,,1,,,,,,,,,,,,
7,3,2,4,1,3,5,,,,4,,2,,1,,3,,5,,,,,,,,
7,4,2,1,,,,,,,3,5,4,,,,,,,,,,,,,,
7,6,,,1,,,,,,,,,,,,,,,,,,,,,,
7,9,,,,1,,,,,,,,,,,,,,,,,,,,,
7,10,,,1,2,3,,,,,,,,2,4,1,5,3,6,,,,,,,
7,11,1,,,,,,,,,,1,,,,,,,,,,,,,,
7,12,1,2,,,,,,,3,5,4,6,,,,,,,,,,,,,
7,14,,,1,2,3,,,,,,,,4,7,5,8,6,9,,,,,,,
7,16,,,1,,,,,,,,,,,,,,,,,,,,,,
7,18,,,,,,,,,,,,,1,5,2,3,4,6,,,,,,,
7,19,2,3,1,4,5,,,,,,,,,,,,,,,,,,,,
7,21,1,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
7,23,,,,,,,,,1,,2,,3,,4,,5,,6,,,,,,
7,24,,,1,2,3,,,,,,,,4,7,5,8,6,9,,,,,,,
7,25,4,5,1,2,3,,,,,,,,,,,,,,,,,,,,
7,28,3,4,1,5,2,,,,,,,,,,,,,,,,,,,,
7,29,,,,,,,,,,,,,1,4,3,2,5,6,,,,,,,
7,30,2,4,1,5,6,,,,,,,,1,,,,,,,,,,,,
7,32,,,1,,,,,,,,,,1,,,,,,,,,,,,
7,36,4,3,1,5,2,,,,4,,3,,1,,5,,2,,,,,,,,
7,38,,,1,2,3,,,,,,,,1,4,6,1,6,3,,,,,,,
7,39,1,,,,,,,,12,,,,,,,,,,,,,,,,
7,44,,,1,3,5,2,6,4,,,,,,,,,,,,,,,,,
7,45,,,1,,,,,,,,,,1,,,,,,,,,,,,
7,46,1,2,3,4,5,,,,6,,7,,8,,,,,,,,,,,,
7,47,,,1,,,,,,,,,,,,,,,,,,,,,,
7,48,1,2,,,,,,,3,4,6,5,,,,,,,,,,,,,
7,49,,,,,,,,,,,,,1,4,3,6,5,2,,,,,,,
7,50,2,3,1,,,,,,3,6,2,,1,,4,,5,,,,,,,,
8,1,5,4,,3,,2,,1,4,,12,5,,,1,6,9,,11,,2,7,10,8,3
8,2,1,2,3,4,5,6,7,8,1,10,2,11,3,12,4,13,5,,6,,7,,8,,9
8,3,,,1,,,,,,1,9,3,10,2,11,4,12,6,,5,,7,,8,,
8,4,,,,,,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,,
8,5,,,,,,,,,3,4,2,5,1,6,7,8,9,10,11,12,,,,,
8,6,,,,,,,,,9,8,10,11,1,12,2,,3,,4,,5,,6,,7
8,7,5,6,1,2,4,3,7,8,3,17,4,16,1,15,2,14,5,11,6,13,7,10,8,12,9
8,8,,,,,,,,,8,10,,7,1,9,2,,3,11,,4,12,5,6,,
8,9,,,,,,,,,7,8,5,6,1,2,10,9,3,4,15,16,13,14,11,12,17
8,10,8,7,1,2,3,4,5,6,4,10,2,12,1,11,3,13,5,17,7,14,6,16,9,,8
8,11,3,2,1,4,5,8,7,6,11,17,15,14,1,13,12,11,5,6,4,7,8,9,2,10,3
8,12,6,3,1,5,2,,4,,9,10,5,6,1,2,11,12,3,4,,,7,8,,,
8,13,4,2,1,3,5,,,6,12,1,2,4,1,,3,8,6,7,11,10,5,9,,,
8,14,,5,1,,4,3,2,6,,,2,,1,3,12,10,11,,,9,7,4,5,8,6
8,15,5,6,7,1,8,2,4,3,2,3,12,13,1,15,14,16,4,17,9,10,5,11,7,8,6
8,16,,4,3,2,5,,6,1,4,3,,,1,5,2,6,,12,11,10,9,,,8,7
8,17,3,4,1,5,2,,,,7,8,6,9,1,2,10,5,3,4,,,,,,,
8,18,1,4,5,2,3,,,,9,7,6,8,1,3,4,10,2,5,,,,,,,
8,19,3,2,1,4,5,6,,,3,7,2,8,1,9,5,10,6,11,12,,4,,,,
8,20,3,4,1,2,5,6,8,7,4,6,12,11,1,10,3,13,9,17,8,16,2,14,5,15,7
8,21,1,8,7,6,4,5,2,3,15,1,16,2,3,14,12,4,5,13,6,11,10,7,8,9,
8,22,1,,2,6,3,5,4,7,4,10,2,11,3,,1,8,9,7,,12,5,6,,,
8,23,1,2,4,5,,,,,1,9,2,11,4,10,3,,6,12,5,,8,,7,,
8,24,4,3,2,1,5,6,7,8,4,17,3,16,2,15,1,14,5,13,6,12,7,11,8,10,9
8,25,,,,,,,,,13,14,12,15,17,16,1,2,10,11,3,9,7,8,6,5,4
8,26,,,,,,,,,,,12,,,,1,2,5,6,3,4,9,8,10,11,7
8,27,,,,,,,,,10,,5,12,9,,1,3,8,,2,11,7,,6,,4
8,28,,,,,,,,,,,5,6,,,1,2,7,8,3,4,9,10,11,12,
8,29,,,,,,,,,12,10,2,9,3,8,1,11,4,5,,7,,,,,6
8,30,,,,,,,,,15,14,4,3,6,5,1,2,17,16,13,12,8,7,10,9,11
8,31,3,5,2,4,1,,6,,,,,,,,,,,,,,,,,,
8,32,6,5,2,,1,4,3,,,,,,,,,,,,,,,,,,
8,33,3,4,2,,1,,6,5,,,,,,,,,,,,,,,,,
8,34,2,4,3,5,1,6,,,,,,,,,,,,,,,,,,,
8,35,2,4,5,3,1,6,8,7,,,,,,,,,,,,,,,,,
8,36,4,2,3,5,1,6,,,,,,,,,,,,,,,,,,,
8,37,3,4,2,6,1,5,,,,,,,,,,,,,,,,,,,
8,38,3,6,2,,1,4,5,,,,,,1,,,,,,,,,,,,
8,39,6,5,2,3,1,4,7,8,,,,,,,,,,,,,,,,,
8,40,2,4,3,5,1,,,,,,,,,,,,,,,,,,,,
8,41,8,7,6,5,4,3,2,1,,,,,,,,,,,,,,,,,
8,42,,,6,5,4,3,2,1,,,,,,,,,,,,,,,,,
8,43,7,6,8,4,5,3,2,1,,,,,,,,,,,,,,,,,
8,44,6,8,7,4,5,2,3,1,,,,,,,,,,,,,,,,,
